time,l,r,iteration
2020-03-11 14:11:52.000,1,1,0
2020-03-11 14:25:41.000,1,1,0
2020-03-11 14:07:14.000,0,0,0
2020-03-11 14:13:14.500,0,0,0
2020-03-11 14:25:35.240,0,1,0
2020-03-11 14:13:02.500,0,1,0
2020-03-11 14:06:53.240,0,0,0
2020-03-11 14:25:10.740,1,1,0
2020-03-11 14:10:31.000,1,1,0
2020-03-11 14:25:50.500,0,1,0
2020-03-11 14:11:27.500,1,1,0
2020-03-11 14:09:39.500,1,1,0
2020-03-11 14:08:04.240,1,1,0
2020-03-18 17:55:02.500,1,0,0
2020-03-11 14:09:50.000,1,1,0
2020-03-11 14:25:22.240,1,1,0
2020-03-11 14:07:31.000,1,1,0
2020-03-11 14:25:11.000,1,1,0
2020-03-11 14:11:29.240,1,1,0
2020-03-11 14:06:36.240,0,0,0
2020-03-11 14:24:57.500,1,1,0
2020-03-11 14:12:54.240,1,0,0
2020-03-11 14:10:18.000,0,1,0
2020-03-11 14:24:56.500,1,0,0
2020-03-11 14:06:20.740,0,0,0
2020-03-11 14:12:55.740,0,1,0
2020-03-11 14:09:21.000,0,1,0
2020-03-11 14:06:19.500,0,0,0
2020-03-11 14:06:49.740,0,0,0
2020-03-11 14:09:36.000,1,1,0
2020-03-11 14:07:26.000,1,1,0
2020-03-18 17:55:06.240,0,0,0
2020-03-11 14:25:21.500,1,0,0
2020-03-11 14:10:21.240,1,1,0
2020-03-11 14:11:16.740,1,1,0
2020-03-11 14:12:15.500,0,1,0
2020-03-11 14:08:11.240,1,1,0
2020-03-11 14:10:02.740,1,1,0
2020-03-11 14:12:41.000,1,1,0
2020-03-11 14:12:28.740,1,1,0
2020-03-11 14:09:00.000,1,1,0
2020-03-11 14:06:24.000,0,0,0
2020-03-11 14:08:33.240,1,1,0
2020-03-11 14:08:47.740,1,1,0
2020-03-11 14:06:22.500,0,0,0
2020-03-11 14:20:49.240,1,1,0
2020-03-11 14:19:19.500,1,1,0
2020-03-11 14:15:33.000,0,1,0
2020-03-11 14:21:16.240,0,1,0
2020-03-11 14:19:57.000,1,1,0
2020-03-11 14:22:28.000,1,1,0
2020-03-11 14:20:37.240,1,1,0
2020-03-11 14:17:40.240,1,1,0
2020-03-11 14:18:24.000,0,1,0
2020-03-11 14:20:05.740,1,1,0
2020-03-11 14:20:10.000,1,1,0
2020-03-11 14:15:47.500,1,1,0
2020-03-11 14:20:16.500,1,1,0
2020-03-11 14:15:56.740,1,1,0
2020-03-11 14:16:02.240,1,1,0
2020-03-11 14:18:33.000,0,1,0
2020-03-11 14:22:47.000,0,1,0
2020-03-11 14:17:36.000,1,1,0
2020-03-11 14:18:53.000,1,1,0
2020-03-11 14:18:27.000,0,1,0
2020-03-11 14:16:29.000,1,1,0
2020-03-11 14:22:26.000,1,1,0
2020-03-11 14:16:25.500,1,1,0
