time,l,r,iteration
2020-03-11 14:29:26.240,1,1,0
2020-03-11 14:31:04.500,1,1,0
2020-03-11 14:30:13.240,1,1,0
2020-03-11 14:30:39.500,1,1,0
2020-03-11 14:31:19.240,0,1,0
2020-03-11 14:31:21.500,1,1,0
2020-03-11 14:30:39.000,1,1,0
2020-03-11 14:32:12.240,1,1,0
2020-03-11 14:28:50.000,1,1,0
2020-03-11 14:28:50.740,1,1,0
2020-03-11 14:35:54.500,1,1,0
2020-03-11 14:29:12.240,1,1,0
2020-03-11 14:28:54.500,1,1,0
2020-03-11 14:32:41.500,1,1,0
2020-03-11 14:34:23.500,1,1,0
2020-03-11 14:30:40.740,1,1,0
2020-03-11 16:54:18.000,0,0,0
2020-03-11 14:36:28.740,1,0,0
2020-03-11 14:30:20.240,1,1,0
2020-03-11 14:32:50.000,0,1,0
2020-03-11 14:29:33.000,1,1,0
2020-03-11 16:54:34.000,0,0,0
2020-03-11 14:29:11.000,1,1,0
2020-03-11 14:36:21.500,0,0,0
2020-03-11 14:36:07.740,1,0,0
2020-03-11 14:32:37.740,1,1,0
2020-03-11 16:54:03.740,0,0,0
2020-03-11 16:54:33.740,0,0,0
2020-03-11 14:32:49.000,1,1,0
2020-03-11 14:35:50.000,1,0,0
2020-03-11 14:32:07.240,1,1,0
2020-03-11 14:29:42.240,1,1,0
2020-03-11 16:54:24.500,1,0,0
2020-03-11 16:54:22.000,0,0,0
2020-03-11 14:29:00.000,1,1,0
2020-03-11 14:29:30.000,1,1,0
2020-03-11 14:36:02.240,1,1,0
2020-03-11 14:31:28.500,1,1,0
2020-03-11 14:30:25.500,1,1,0
2020-03-11 14:35:28.740,1,1,0
2020-03-11 14:33:14.740,1,1,0
2020-03-11 14:33:20.240,1,1,0
2020-03-11 14:32:46.740,1,1,0
2020-03-11 14:30:58.500,1,1,0
2020-03-11 14:30:13.000,1,1,0
2020-03-11 14:36:45.500,1,0,0
2020-03-11 14:31:58.240,0,1,0
2020-03-11 14:29:00.240,1,1,0
2020-03-11 14:35:33.740,0,1,0
2020-03-11 14:32:38.740,1,1,0
2020-03-11 14:28:30.000,1,0,0
2020-03-11 14:29:40.500,1,1,0
2020-03-11 14:30:57.500,1,1,0
2020-03-11 14:29:59.740,1,1,0
2020-03-11 14:31:12.000,0,1,0
2020-03-11 14:28:34.740,0,1,0
2020-03-11 14:34:40.000,1,1,0
2020-03-11 14:31:46.000,1,1,0
2020-03-11 14:34:10.000,1,1,0
2020-03-11 14:33:42.500,1,1,0
2020-03-11 14:31:52.240,0,1,0
2020-03-11 14:35:30.500,1,1,0
2020-03-11 14:36:37.000,0,0,0
2020-03-11 14:34:58.000,1,1,0
2020-03-11 14:39:00.740,1,1,0
2020-03-11 14:48:31.000,0,0,0
2020-03-11 14:38:36.240,0,0,0
2020-03-11 14:49:48.240,0,0,0
2020-03-11 14:42:43.000,1,1,0
2020-03-11 14:38:49.000,1,1,0
2020-03-11 14:48:23.740,0,0,0
2020-03-11 14:49:49.240,0,0,0
2020-03-11 14:41:05.740,0,0,0
2020-03-11 14:48:15.740,0,0,0
2020-03-11 17:09:47.000,0,0,0
2020-03-11 14:42:11.740,1,0,0
2020-03-11 14:48:28.240,0,0,0
2020-03-11 14:49:34.500,0,0,0
2020-03-11 14:43:49.240,1,1,0
2020-03-11 14:40:00.500,1,1,0
2020-03-11 14:39:56.000,1,1,0
2020-03-11 14:43:34.500,1,1,0
2020-03-11 14:48:21.500,0,0,0
2020-03-11 14:43:16.000,1,1,0
2020-03-11 14:45:57.240,0,0,0
2020-03-11 14:40:57.740,0,1,0
2020-03-11 14:43:01.000,1,1,0
2020-03-11 14:38:26.740,1,0,0
2020-03-11 17:09:18.000,0,0,0
2020-03-11 14:43:26.740,1,1,0
2020-03-11 14:43:47.500,1,1,0
2020-03-11 14:44:49.240,1,1,0
2020-03-11 14:40:24.000,1,1,0
