time,l,r,iteration
2020-03-11 14:22:49.240,0,0,0
2020-03-11 14:21:20.240,1,1,0
2020-03-11 14:22:32.740,0,0,0
2020-03-11 14:18:25.500,0,1,0
2020-03-11 16:57:59.240,0,1,0
2020-03-11 14:18:13.240,1,1,0
2020-03-11 14:17:37.500,0,1,0
2020-03-11 14:15:38.240,1,0,0
2020-03-11 14:22:07.500,1,1,0
2020-03-11 14:17:02.240,1,1,0
2020-03-11 14:18:43.000,0,1,0
2020-03-11 14:20:33.000,1,1,0
2020-03-11 14:20:37.500,1,1,0
2020-03-11 14:22:53.000,0,0,0
2020-03-11 14:18:30.500,0,1,0
2020-03-11 14:19:04.240,1,1,0
2020-03-11 14:22:10.740,1,1,0
2020-03-11 16:57:50.240,0,0,0
2020-03-11 14:20:48.000,1,1,0
2020-03-11 14:22:34.000,1,0,0
2020-03-11 14:21:43.240,0,0,0
2020-03-11 14:22:34.500,0,0,0
2020-03-11 14:17:13.740,1,1,0
2020-03-11 14:19:08.000,1,1,0
2020-03-11 14:19:30.500,0,1,0
2020-03-11 14:15:40.240,1,0,0
2020-03-11 14:22:24.000,1,1,0
2020-03-11 14:19:08.740,1,1,0
2020-03-11 14:22:42.000,0,0,0
2020-03-11 14:16:02.000,1,1,0
2020-03-11 14:22:16.240,1,1,0
2020-03-11 14:20:55.240,1,1,0
2020-03-11 14:18:55.740,1,1,0
2020-03-11 14:16:43.740,1,1,0
2020-03-11 14:18:56.500,1,1,0
2020-03-11 14:16:34.000,1,1,0
2020-03-11 14:20:15.500,1,1,0
2020-03-11 14:22:24.240,1,1,0
2020-03-11 14:22:52.240,0,0,0
2020-03-11 14:29:54.500,1,1,0
2020-03-11 16:54:27.500,0,0,0
2020-03-11 14:31:14.000,0,0,0
2020-03-11 14:32:27.240,0,1,0
2020-03-11 14:32:07.000,1,1,0
2020-03-11 14:34:03.740,1,1,0
2020-03-11 14:33:52.000,1,1,0
2020-03-11 14:34:38.000,0,1,0
2020-03-11 16:53:56.500,0,0,0
2020-03-11 14:33:55.240,1,1,0
2020-03-11 14:31:34.740,1,1,0
2020-03-11 14:33:01.500,1,1,0
2020-03-11 14:36:11.500,0,0,0
2020-03-11 14:36:21.500,0,0,0
2020-03-11 14:36:02.500,1,0,0
2020-03-11 14:31:51.740,1,1,0
2020-03-11 14:34:34.240,1,1,0
2020-03-11 14:30:42.740,1,1,0
2020-03-11 14:31:50.240,1,0,0
2020-03-11 14:28:33.000,0,0,0
2020-03-11 14:35:30.000,1,0,0
2020-03-11 14:34:57.500,1,1,0
2020-03-11 14:29:35.000,1,1,0
2020-03-11 14:36:17.000,0,0,0
2020-03-11 14:34:07.740,1,1,0
2020-03-11 14:30:38.500,1,1,0
2020-03-11 14:28:57.500,1,1,0
2020-03-11 14:31:26.000,1,1,0
2020-03-11 16:54:31.740,0,0,0
2020-03-11 14:31:33.740,1,1,0
2020-03-11 14:36:25.500,0,1,0
2020-03-11 14:35:10.500,1,1,0
2020-03-11 14:31:16.500,0,1,0
2020-03-11 14:34:06.500,1,1,0
2020-03-11 14:36:44.000,0,0,0
2020-03-11 14:33:54.500,1,1,0
2020-03-11 14:36:35.740,1,0,0
2020-03-11 14:31:26.500,1,1,0
2020-03-11 14:30:30.000,1,1,0
2020-03-11 14:35:20.740,1,0,0
2020-03-11 14:30:05.240,0,1,0
2020-03-11 14:34:07.500,0,1,0
2020-03-11 14:34:45.240,1,1,0
2020-03-11 14:32:43.500,1,1,0
2020-03-11 14:36:09.000,0,0,0
2020-03-11 14:35:29.240,1,0,0
2020-03-11 14:36:22.500,1,1,0
2020-03-11 14:35:28.240,1,0,0
2020-03-11 14:29:30.740,1,1,0
2020-03-11 14:32:10.000,1,1,0
2020-03-11 14:31:28.000,1,1,0
2020-03-11 14:34:14.000,1,1,0
2020-03-11 14:35:46.000,1,0,0
2020-03-11 14:35:12.740,1,1,0
2020-03-11 14:30:48.240,1,0,0
2020-03-11 14:36:20.740,0,0,0
2020-03-11 14:31:47.500,1,1,0
2020-03-11 14:29:50.500,0,0,0
2020-03-11 14:34:41.000,1,1,0
2020-03-11 14:33:38.500,1,1,0
2020-03-11 14:31:52.240,0,1,0
2020-03-11 14:34:40.740,1,0,0
2020-03-11 14:28:51.240,1,1,0
2020-03-11 14:33:48.240,1,1,0
2020-03-11 14:35:32.500,0,1,0
2020-03-11 14:34:51.240,1,1,0
2020-03-11 14:31:00.240,1,0,0
2020-03-11 14:35:29.500,1,0,0
2020-03-11 14:35:45.500,1,0,0
2020-03-11 14:33:39.740,1,1,0
2020-03-11 14:32:50.000,0,1,0
2020-03-11 14:30:43.240,1,1,0
2020-03-11 14:28:46.500,1,1,0
2020-03-11 14:35:25.500,1,0,0
2020-03-11 14:30:14.000,0,1,0
2020-03-11 14:32:31.740,1,1,0
2020-03-11 14:30:56.740,1,1,0
2020-03-11 14:32:42.000,0,0,0
2020-03-11 14:30:15.740,0,1,0
2020-03-11 14:30:45.000,1,1,0
2020-03-11 16:54:22.740,0,0,0
2020-03-11 14:36:27.740,0,0,0
2020-03-11 14:33:24.000,0,1,0
2020-03-11 14:43:47.740,1,1,0
2020-03-11 14:46:20.740,0,0,0
2020-03-11 14:39:01.000,1,1,0
2020-03-11 14:48:49.000,0,0,0
2020-03-11 14:43:17.500,1,1,0
2020-03-11 14:45:06.240,0,1,0
2020-03-11 14:45:03.240,0,1,0
2020-03-11 14:41:19.740,1,1,0
2020-03-11 14:46:12.740,1,0,0
2020-03-11 14:40:10.240,1,1,0
2020-03-11 17:09:44.240,0,0,0
2020-03-11 14:48:27.000,0,0,0
2020-03-11 14:46:07.740,0,1,0
2020-03-11 14:46:19.500,0,0,0
2020-03-11 14:39:58.740,1,1,0
2020-03-11 14:41:28.500,1,1,0
2020-03-11 14:40:09.240,1,1,0
2020-03-11 14:44:21.240,1,1,0
2020-03-11 14:44:44.740,1,1,0
2020-03-11 14:40:02.500,1,1,0
2020-03-11 14:46:36.000,0,0,0
2020-03-11 14:46:19.000,0,0,0
2020-03-11 14:46:52.740,0,0,0
