,true positive,false positive,false negative,true negative,accuracy,gwets ac1 score,sensitivity,specificity,precision,f1 score,balanced accuracy,subject,method,iteration,youden
0,0.5555555555555556,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.8333333333333334,0.6905444126074499,0.9090909090909091,0.7142857142857143,0.8333333333333333,0.8695652173913043,0.8116883116883117,5,RF intra,8.0,0.6233766233766234
0,0.5714285714285714,0.08571428571428572,0.05714285714285714,0.2857142857142857,0.8571428571428571,0.7358490566037734,0.9090909090909091,0.7692307692307692,0.8695652173913043,0.888888888888889,0.8391608391608392,5,RF intra,9.0,0.6783216783216783
0,0.6736035049288062,0.1380065717415115,0.03504928806133625,0.1533406352683461,0.8269441401971522,0.7276155265229975,0.9505409582689336,0.5263157894736842,0.8299595141700404,0.8861671469740634,0.7384283738713089,1,RF inter,,0.47685674774261777
0,0.5817057291666666,0.0205078125,0.2522786458333333,0.1455078125,0.7272135416666666,0.5416388314775749,0.6975019516003123,0.8764705882352941,0.965945945945946,0.8100634632819582,0.7869862699178032,2,RF inter,,0.5739725398356064
0,0.6213333333333333,0.18266666666666667,0.04933333333333333,0.14666666666666667,0.768,0.6213198381976565,0.9264413518886679,0.44534412955465585,0.7728026533996684,0.8426763110307415,0.685892740721662,3,RF inter,,0.3717854814433239
0,0.3741648106904232,0.3752783964365256,0.0022271714922048997,0.24832962138084633,0.6224944320712695,0.256757730052138,0.9940828402366864,0.3982142857142857,0.49925705794947994,0.6646884272997032,0.696148562975486,4,RF inter,,0.392297125950972
0,0.5386338185890257,0.19932810750279956,0.043673012318029114,0.21836506159014557,0.7569988801791713,0.5592104589733236,0.925,0.5227882037533512,0.7298937784522003,0.8159457167090753,0.7238941018766756,5,RF inter,,0.44778820375335116
0,0.7435897435897436,0.1282051282051282,0.0,0.1282051282051282,0.8717948717948718,0.8140200286123034,1.0,0.5,0.8529411764705882,0.9206349206349206,0.75,1,SVM intra,0.0,0.5
0,0.6829268292682927,0.024390243902439025,0.0,0.2926829268292683,0.975609756097561,0.9576664945792462,1.0,0.923076923076923,0.9655172413793103,0.9824561403508771,0.9615384615384615,1,SVM intra,1.0,0.9230769230769229
0,0.71875,0.09375,0.0,0.1875,0.90625,0.8537699923838538,1.0,0.6666666666666666,0.8846153846153846,0.9387755102040816,0.8333333333333333,1,SVM intra,2.0,0.6666666666666665
0,0.7428571428571429,0.02857142857142857,0.02857142857142857,0.2,0.9428571428571428,0.9117276166456494,0.9629629629629629,0.875,0.9629629629629629,0.9629629629629629,0.9189814814814814,1,SVM intra,3.0,0.8379629629629628
0,0.6829268292682927,0.04878048780487805,0.07317073170731707,0.1951219512195122,0.878048780487805,0.8029793368572803,0.903225806451613,0.8,0.9333333333333332,0.9180327868852459,0.8516129032258065,1,SVM intra,4.0,0.703225806451613
0,0.5945945945945946,0.02702702702702703,0.10810810810810811,0.2702702702702703,0.8648648648648649,0.7554527428949109,0.8461538461538461,0.9090909090909091,0.9565217391304347,0.8979591836734693,0.8776223776223776,1,SVM intra,5.0,0.7552447552447552
0,0.8333333333333334,0.0,0.027777777777777776,0.1388888888888889,0.9722222222222223,0.9625195210827695,0.967741935483871,1.0,1.0,0.9836065573770492,0.9838709677419355,1,SVM intra,6.0,0.967741935483871
0,0.6363636363636364,0.09090909090909091,0.0,0.2727272727272727,0.9090909090909091,0.8394160583941607,1.0,0.7499999999999999,0.875,0.9333333333333333,0.875,1,SVM intra,7.0,0.75
0,0.7297297297297297,0.0,0.08108108108108109,0.1891891891891892,0.9189189189189189,0.8745053702656868,0.9,1.0,1.0,0.9473684210526316,0.95,1,SVM intra,8.0,0.8999999999999999
0,0.696969696969697,0.06060606060606061,0.0,0.24242424242424243,0.9393939393939394,0.8995433789954339,1.0,0.8,0.92,0.9583333333333334,0.9,1,SVM intra,9.0,0.8
0,0.744,0.048,0.04,0.168,0.912,0.8678456437118555,0.9489795918367346,0.7777777777777778,0.9393939393939393,0.9441624365482233,0.8633786848072562,2,SVM intra,0.0,0.7267573696145124
0,0.8347107438016529,0.03305785123966942,0.03305785123966942,0.09917355371900827,0.9338842975206612,0.914192004254942,0.9619047619047619,0.75,0.9619047619047619,0.9619047619047619,0.855952380952381,2,SVM intra,1.0,0.711904761904762
0,0.7603305785123967,0.01652892561983471,0.09090909090909091,0.1322314049586777,0.8925619834710744,0.84591271979233,0.8932038834951456,0.8888888888888888,0.9787234042553191,0.9340101522842639,0.8910463861920173,2,SVM intra,2.0,0.7820927723840345
0,0.8099173553719008,0.04132231404958678,0.03305785123966942,0.11570247933884298,0.9256198347107438,0.8996174586348343,0.9607843137254902,0.7368421052631579,0.9514563106796117,0.9560975609756097,0.848813209494324,2,SVM intra,3.0,0.6976264189886481
0,0.7803030303030303,0.030303030303030304,0.06060606060606061,0.12878787878787878,0.9090909090909091,0.8723609991941981,0.927927927927928,0.8095238095238095,0.9626168224299065,0.944954128440367,0.8687258687258688,2,SVM intra,4.0,0.7374517374517375
0,0.7967479674796748,0.024390243902439025,0.056910569105691054,0.12195121951219512,0.9186991869918699,0.8882732309928241,0.9333333333333333,0.8333333333333334,0.9702970297029703,0.9514563106796117,0.8833333333333333,2,SVM intra,5.0,0.7666666666666666
0,0.8217054263565892,0.015503875968992248,0.046511627906976744,0.11627906976744186,0.937984496124031,0.9171816066126316,0.9464285714285715,0.8823529411764705,0.9814814814814814,0.9636363636363636,0.914390756302521,2,SVM intra,6.0,0.828781512605042
0,0.7727272727272727,0.015151515151515152,0.06818181818181818,0.14393939393939395,0.9166666666666666,0.8805577263192529,0.918918918918919,0.9047619047619047,0.9807692307692308,0.9488372093023256,0.9118404118404118,2,SVM intra,7.0,0.8236808236808235
0,0.7637795275590551,0.023622047244094488,0.015748031496062992,0.1968503937007874,0.9606299212598425,0.9404119551447473,0.9797979797979798,0.8928571428571429,0.9700000000000001,0.9748743718592965,0.9363275613275613,2,SVM intra,8.0,0.8726551226551227
0,0.8034188034188035,0.03418803418803419,0.05128205128205128,0.1111111111111111,0.9145299145299146,0.8844444444444446,0.94,0.7647058823529412,0.9591836734693878,0.9494949494949496,0.8523529411764705,2,SVM intra,9.0,0.7047058823529411
0,0.6290322580645161,0.04838709677419355,0.06451612903225806,0.25806451612903225,0.8870967741935484,0.8015092613766294,0.9069767441860465,0.8421052631578947,0.9285714285714286,0.9176470588235294,0.8745410036719705,3,SVM intra,0.0,0.749082007343941
0,0.5084745762711864,0.0847457627118644,0.13559322033898305,0.2711864406779661,0.7796610169491525,0.582812075061191,0.7894736842105263,0.7619047619047619,0.8571428571428571,0.8219178082191781,0.7756892230576441,3,SVM intra,1.0,0.5513784461152882
0,0.6964285714285714,0.017857142857142856,0.07142857142857142,0.21428571428571427,0.9107142857142857,0.8551099611901684,0.9069767441860466,0.9230769230769231,0.975,0.9397590361445785,0.9150268336314848,3,SVM intra,2.0,0.8300536672629697
0,0.53125,0.0625,0.125,0.28125,0.8125,0.6470588235294118,0.8095238095238095,0.8181818181818182,0.8947368421052632,0.8500000000000001,0.8138528138528138,3,SVM intra,3.0,0.6277056277056277
0,0.582089552238806,0.029850746268656716,0.11940298507462686,0.26865671641791045,0.8507462686567164,0.7281947261663286,0.8297872340425532,0.9,0.951219512195122,0.8863636363636362,0.8648936170212767,3,SVM intra,4.0,0.7297872340425533
0,0.62,0.04,0.12,0.22,0.84,0.7241379310344827,0.8378378378378378,0.8461538461538461,0.9393939393939393,0.8857142857142857,0.841995841995842,3,SVM intra,5.0,0.683991683991684
0,0.5352112676056338,0.028169014084507043,0.14084507042253522,0.29577464788732394,0.8309859154929577,0.6803001876172609,0.7916666666666666,0.9130434782608695,0.9500000000000001,0.8636363636363636,0.8523550724637681,3,SVM intra,6.0,0.7047101449275361
0,0.5901639344262295,0.03278688524590164,0.09836065573770492,0.2786885245901639,0.8688524590163934,0.7609015188633023,0.8571428571428571,0.8947368421052632,0.9473684210526315,0.9,0.8759398496240601,3,SVM intra,7.0,0.7518796992481203
0,0.6226415094339622,0.03773584905660377,0.05660377358490566,0.2830188679245283,0.9056603773584906,0.8308330673475902,0.9166666666666666,0.8823529411764706,0.9428571428571428,0.9295774647887323,0.8995098039215685,3,SVM intra,8.0,0.7990196078431371
0,0.5,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.8333333333333333,0.6756756756756757,0.8571428571428571,0.8,0.8571428571428571,0.8571428571428571,0.8285714285714285,3,SVM intra,9.0,0.657142857142857
0,0.34285714285714286,0.05714285714285714,0.0,0.6,0.9428571428571428,0.892802450229709,1.0,0.9130434782608695,0.8571428571428571,0.923076923076923,0.9565217391304348,4,SVM intra,0.0,0.9130434782608696
0,0.3333333333333333,0.047619047619047616,0.0,0.6190476190476191,0.9523809523809523,0.9119496855345911,1.0,0.9285714285714285,0.875,0.9333333333333333,0.9642857142857142,4,SVM intra,1.0,0.9285714285714284
0,0.4864864864864865,0.02702702702702703,0.02702702702702703,0.4594594594594595,0.945945945945946,0.8919708029197082,0.9473684210526315,0.9444444444444444,0.9473684210526315,0.9473684210526315,0.945906432748538,4,SVM intra,2.0,0.8918128654970761
0,0.22580645161290322,0.03225806451612903,0.0,0.7419354838709677,0.967741935483871,0.9490550534100247,1.0,0.9583333333333334,0.875,0.9333333333333333,0.9791666666666667,4,SVM intra,3.0,0.9583333333333335
0,0.4444444444444444,0.16666666666666666,0.027777777777777776,0.3611111111111111,0.8055555555555556,0.6137931034482759,0.9411764705882353,0.6842105263157895,0.7272727272727273,0.8205128205128205,0.8126934984520124,4,SVM intra,4.0,0.6253869969040249
0,0.38235294117647056,0.058823529411764705,0.0,0.5588235294117647,0.9411764705882353,0.8859060402684563,1.0,0.9047619047619048,0.8666666666666666,0.9285714285714285,0.9523809523809523,4,SVM intra,5.0,0.9047619047619047
0,0.3409090909090909,0.09090909090909091,0.0,0.5681818181818182,0.9090909090909092,0.8271119842829078,1.0,0.8620689655172413,0.7894736842105263,0.8823529411764706,0.9310344827586207,4,SVM intra,6.0,0.8620689655172413
0,0.2727272727272727,0.21212121212121213,0.06060606060606061,0.45454545454545453,0.7272727272727273,0.4720000000000001,0.8181818181818181,0.6818181818181819,0.5624999999999999,0.6666666666666666,0.75,4,SVM intra,7.0,0.5
0,0.5365853658536586,0.04878048780487805,0.04878048780487805,0.36585365853658536,0.9024390243902439,0.8104046242774566,0.9166666666666666,0.8823529411764706,0.9166666666666666,0.9166666666666666,0.8995098039215685,4,SVM intra,8.0,0.7990196078431371
0,0.3,0.2,0.03333333333333333,0.4666666666666667,0.7666666666666666,0.5459459459459459,0.9,0.7,0.6,0.7200000000000001,0.8,4,SVM intra,9.0,0.6000000000000001
0,0.5517241379310345,0.034482758620689655,0.20689655172413793,0.20689655172413793,0.7586206896551724,0.5685441020191284,0.7272727272727273,0.8571428571428572,0.9411764705882354,0.8205128205128206,0.7922077922077922,5,SVM intra,0.0,0.5844155844155845
0,0.5882352941176471,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.7647058823529412,0.5976331360946746,0.9090909090909091,0.5,0.7692307692307692,0.8333333333333333,0.7045454545454546,5,SVM intra,1.0,0.40909090909090917
0,0.35294117647058826,0.20588235294117646,0.14705882352941177,0.29411764705882354,0.6470588235294118,0.2965517241379311,0.7058823529411765,0.5882352941176471,0.6315789473684211,0.6666666666666667,0.6470588235294118,5,SVM intra,2.0,0.2941176470588236
0,0.5263157894736842,0.15789473684210525,0.07894736842105263,0.23684210526315788,0.763157894736842,0.5629392971246006,0.8695652173913043,0.6,0.7692307692307693,0.8163265306122449,0.7347826086956522,5,SVM intra,3.0,0.4695652173913043
0,0.631578947368421,0.07894736842105263,0.02631578947368421,0.2631578947368421,0.894736842105263,0.8146341463414632,0.9600000000000001,0.7692307692307693,0.8888888888888888,0.9230769230769231,0.8646153846153847,5,SVM intra,4.0,0.7292307692307693
0,0.5172413793103449,0.06896551724137931,0.10344827586206896,0.3103448275862069,0.8275862068965518,0.6693272519954391,0.8333333333333334,0.8181818181818182,0.8823529411764706,0.8571428571428571,0.8257575757575758,5,SVM intra,5.0,0.6515151515151516
0,0.4827586206896552,0.13793103448275862,0.10344827586206896,0.27586206896551724,0.7586206896551724,0.5370581527936145,0.8235294117647058,0.6666666666666666,0.7777777777777778,0.7999999999999999,0.7450980392156863,5,SVM intra,6.0,0.4901960784313726
0,0.5384615384615384,0.15384615384615385,0.05128205128205128,0.2564102564102564,0.7948717948717948,0.6199756394640681,0.9130434782608695,0.625,0.7777777777777778,0.84,0.7690217391304348,5,SVM intra,7.0,0.5380434782608696
0,0.6585365853658537,0.12195121951219512,0.024390243902439025,0.1951219512195122,0.853658536585366,0.7590597453476984,0.9642857142857143,0.6153846153846154,0.84375,0.8999999999999999,0.7898351648351649,5,SVM intra,8.0,0.5796703296703298
0,0.48717948717948717,0.1282051282051282,0.02564102564102564,0.358974358974359,0.8461538461538461,0.6972833117723156,0.9500000000000001,0.736842105263158,0.7916666666666666,0.8636363636363636,0.8434210526315791,5,SVM intra,9.0,0.6868421052631581
0,0.4457831325301205,0.023001095290251915,0.2628696604600219,0.2683461117196057,0.7141292442497262,0.4457097066455149,0.6290571870170015,0.9210526315789475,0.9509345794392524,0.7572093023255814,0.7750549092979745,1,SVM inter,,0.550109818595949
0,0.5494791666666666,0.031575520833333336,0.2845052083333333,0.13444010416666666,0.6839192708333333,0.4607315375326464,0.6588602654176424,0.8098039215686273,0.9456582633053221,0.7766275592362548,0.7343320934931349,2,SVM inter,,0.46866418698626977
0,0.5713333333333334,0.22466666666666665,0.09933333333333333,0.10466666666666667,0.676,0.46788321167883223,0.8518886679920477,0.3178137651821863,0.7177554438860971,0.7790909090909091,0.5848512165871169,3,SVM inter,,0.16970243317423384
0,0.37193763919821826,0.3207126948775056,0.004454342984409799,0.3028953229398664,0.6748329621380846,0.35275125640544625,0.9881656804733728,0.4857142857142857,0.5369774919614148,0.6958333333333332,0.7369399830938292,4,SVM inter,,0.4738799661876585
0,0.3829787234042553,0.23964165733482642,0.19932810750279956,0.1780515117581187,0.561030235162374,0.15744375633320426,0.6576923076923076,0.4262734584450402,0.6151079136690647,0.6356877323420074,0.5419828830686739,5,SVM inter,,0.08396576613734785
0,0.717948717948718,0.0,0.0,0.28205128205128205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,MLP intra,0.0,1.0
0,0.5428571428571428,0.11428571428571428,0.02857142857142857,0.3142857142857143,0.8571428571428571,0.7284716834755623,0.95,0.7333333333333334,0.826086956521739,0.8837209302325582,0.8416666666666667,1,MLP intra,1.0,0.6833333333333333
0,0.6774193548387096,0.06451612903225806,0.0,0.25806451612903225,0.9354838709677419,0.8902654867256636,1.0,0.8,0.9130434782608695,0.9545454545454545,0.9,1,MLP intra,2.0,0.8
0,0.64,0.12,0.0,0.24,0.88,0.7931034482758621,1.0,0.6666666666666666,0.8421052631578947,0.9142857142857143,0.8333333333333333,1,MLP intra,3.0,0.6666666666666665
0,0.631578947368421,0.10526315789473684,0.07894736842105263,0.18421052631578946,0.8157894736842105,0.6930178880553952,0.8888888888888888,0.6363636363636364,0.8571428571428571,0.8727272727272727,0.7626262626262625,1,MLP intra,4.0,0.5252525252525251
0,0.5897435897435898,0.07692307692307693,0.10256410256410256,0.23076923076923078,0.8205128205128205,0.6820034944670937,0.8518518518518519,0.75,0.8846153846153846,0.8679245283018868,0.8009259259259259,1,MLP intra,5.0,0.6018518518518519
0,0.6153846153846154,0.02564102564102564,0.02564102564102564,0.3333333333333333,0.9487179487179487,0.904993909866017,0.96,0.9285714285714285,0.96,0.96,0.9442857142857142,1,MLP intra,6.0,0.8885714285714283
0,0.6571428571428571,0.02857142857142857,0.05714285714285714,0.2571428571428571,0.9142857142857143,0.8522167487684729,0.9199999999999999,0.8999999999999999,0.9583333333333334,0.9387755102040816,0.9099999999999999,1,MLP intra,7.0,0.8199999999999998
0,0.7837837837837838,0.0,0.02702702702702703,0.1891891891891892,0.972972972972973,0.9600647598488937,0.9666666666666668,1.0,1.0,0.9830508474576272,0.9833333333333334,1,MLP intra,8.0,0.9666666666666668
0,0.6764705882352942,0.0,0.029411764705882353,0.29411764705882354,0.9705882352941178,0.9486792452830191,0.9583333333333334,1.0,1.0,0.9787234042553191,0.9791666666666667,1,MLP intra,9.0,0.9583333333333335
0,0.7522123893805309,0.05309734513274336,0.017699115044247787,0.17699115044247787,0.9292035398230087,0.8936095092385546,0.9770114942528735,0.7692307692307693,0.9340659340659341,0.9550561797752808,0.8731211317418214,2,MLP intra,0.0,0.7462422634836428
0,0.8660714285714286,0.026785714285714284,0.0,0.10714285714285714,0.9732142857142857,0.9660073853002175,1.0,0.7999999999999999,0.97,0.9847715736040609,0.8999999999999999,2,MLP intra,1.0,0.7999999999999998
0,0.8015873015873016,0.023809523809523808,0.007936507936507936,0.16666666666666666,0.9682539682539683,0.9547495061950081,0.9901960784313726,0.875,0.9711538461538461,0.9805825242718447,0.9325980392156863,2,MLP intra,2.0,0.8651960784313726
0,0.7815126050420168,0.03361344537815126,0.01680672268907563,0.16806722689075632,0.9495798319327731,0.9267316572601333,0.9789473684210526,0.8333333333333334,0.9587628865979382,0.96875,0.906140350877193,2,MLP intra,3.0,0.812280701754386
0,0.8306451612903226,0.04838709677419355,0.024193548387096774,0.0967741935483871,0.9274193548387097,0.9056516041763538,0.9716981132075472,0.6666666666666667,0.944954128440367,0.958139534883721,0.8191823899371069,2,MLP intra,4.0,0.6383647798742138
0,0.8333333333333334,0.03787878787878788,0.015151515151515152,0.11363636363636363,0.946969696969697,0.930129683541911,0.9821428571428572,0.75,0.9565217391304348,0.9691629955947136,0.8660714285714286,2,MLP intra,5.0,0.7321428571428572
0,0.8103448275862069,0.008620689655172414,0.017241379310344827,0.16379310344827586,0.9741379310344827,0.9635239243226245,0.9791666666666666,0.9500000000000001,0.9894736842105264,0.9842931937172775,0.9645833333333333,2,MLP intra,6.0,0.9291666666666667
0,0.7967479674796748,0.016260162601626018,0.024390243902439025,0.16260162601626016,0.959349593495935,0.9420166878800735,0.9702970297029703,0.9090909090909091,0.98,0.9751243781094527,0.9396939693969397,2,MLP intra,7.0,0.8793879387938794
0,0.813953488372093,0.046511627906976744,0.023255813953488372,0.11627906976744186,0.9302325581395349,0.906147690069116,0.9722222222222222,0.7142857142857142,0.9459459459459459,0.9589041095890412,0.8432539682539681,2,MLP intra,8.0,0.6865079365079363
0,0.803030303030303,0.030303030303030304,0.022727272727272728,0.14393939393939395,0.9469696969696969,0.9260592966030486,0.9724770642201835,0.8260869565217391,0.9636363636363636,0.9680365296803652,0.8992820103709613,2,MLP intra,9.0,0.7985640207419227
0,0.5862068965517241,0.13793103448275862,0.017241379310344827,0.25862068965517243,0.8448275862068966,0.719731543624161,0.9714285714285714,0.6521739130434783,0.8095238095238095,0.8831168831168832,0.8118012422360248,3,MLP intra,0.0,0.6236024844720496
0,0.6666666666666666,0.05,0.016666666666666666,0.26666666666666666,0.9333333333333333,0.8850574712643678,0.975609756097561,0.8421052631578948,0.9302325581395349,0.9523809523809524,0.9088575096277278,3,MLP intra,1.0,0.8177150192554556
0,0.5625,0.0625,0.08333333333333333,0.2916666666666667,0.8541666666666667,0.7282652648604934,0.8709677419354839,0.8235294117647058,0.9,0.8852459016393444,0.8472485768500948,3,MLP intra,2.0,0.6944971537001896
0,0.6376811594202898,0.057971014492753624,0.07246376811594203,0.2318840579710145,0.8695652173913043,0.7760144274120829,0.8979591836734694,0.7999999999999999,0.9166666666666666,0.9072164948453607,0.8489795918367347,3,MLP intra,3.0,0.6979591836734693
0,0.6764705882352942,0.04411764705882353,0.07352941176470588,0.20588235294117646,0.8823529411764706,0.8073654390934843,0.9019607843137255,0.8235294117647058,0.9387755102040817,0.92,0.8627450980392157,3,MLP intra,4.0,0.7254901960784315
0,0.5573770491803278,0.08196721311475409,0.06557377049180328,0.29508196721311475,0.8524590163934426,0.7239124968569272,0.8947368421052632,0.782608695652174,0.8717948717948718,0.8831168831168831,0.8386727688787186,3,MLP intra,5.0,0.6773455377574371
0,0.603448275862069,0.034482758620689655,0.034482758620689655,0.3275862068965517,0.9310344827586207,0.8718232044198895,0.945945945945946,0.9047619047619048,0.945945945945946,0.945945945945946,0.9253539253539254,3,MLP intra,6.0,0.8507078507078507
0,0.5362318840579711,0.07246376811594203,0.057971014492753624,0.3333333333333333,0.8695652173913044,0.7494452289691347,0.9024390243902438,0.8214285714285714,0.8809523809523809,0.891566265060241,0.8619337979094076,3,MLP intra,7.0,0.7238675958188152
0,0.5892857142857143,0.05357142857142857,0.10714285714285714,0.25,0.8392857142857143,0.7117529310837862,0.8461538461538463,0.823529411764706,0.9166666666666666,0.88,0.8348416289592762,3,MLP intra,8.0,0.6696832579185523
0,0.6716417910447762,0.05970149253731343,0.08955223880597014,0.1791044776119403,0.8507462686567164,0.7597705270706347,0.8823529411764706,0.75,0.9183673469387755,0.9,0.8161764705882353,3,MLP intra,9.0,0.6323529411764706
0,0.35294117647058826,0.058823529411764705,0.08823529411764706,0.5,0.8529411764705883,0.712108382726503,0.7999999999999999,0.8947368421052632,0.8571428571428571,0.8275862068965516,0.8473684210526315,4,MLP intra,0.0,0.6947368421052631
0,0.3076923076923077,0.1282051282051282,0.05128205128205128,0.5128205128205128,0.8205128205128205,0.6555205047318611,0.8571428571428572,0.8,0.7058823529411765,0.7741935483870968,0.8285714285714286,4,MLP intra,1.0,0.6571428571428573
0,0.30303030303030304,0.15151515151515152,0.06060606060606061,0.48484848484848486,0.7878787878787878,0.5893333333333333,0.8333333333333334,0.761904761904762,0.6666666666666666,0.7407407407407408,0.7976190476190477,4,MLP intra,2.0,0.5952380952380953
0,0.40540540540540543,0.08108108108108109,0.0,0.5135135135135135,0.9189189189189189,0.83971119133574,1.0,0.8636363636363638,0.8333333333333334,0.9090909090909091,0.9318181818181819,4,MLP intra,3.0,0.8636363636363638
0,0.36666666666666664,0.13333333333333333,0.1,0.4,0.7666666666666666,0.5338512763596003,0.7857142857142857,0.75,0.7333333333333333,0.7586206896551724,0.7678571428571428,4,MLP intra,4.0,0.5357142857142856
0,0.3448275862068966,0.10344827586206896,0.0,0.5517241379310345,0.896551724137931,0.8015963511972634,1.0,0.8421052631578948,0.7692307692307693,0.8695652173913044,0.9210526315789473,4,MLP intra,5.0,0.8421052631578947
0,0.2972972972972973,0.08108108108108109,0.05405405405405406,0.5675675675675675,0.8648648648648649,0.7481279782164738,0.8461538461538461,0.8749999999999999,0.7857142857142857,0.8148148148148148,0.860576923076923,4,MLP intra,6.0,0.721153846153846
0,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.5,0.8888888888888888,0.7804878048780487,0.8750000000000001,0.8999999999999999,0.8750000000000001,0.8750000000000001,0.8875,4,MLP intra,7.0,0.7749999999999999
0,0.3170731707317073,0.0975609756097561,0.0,0.5853658536585366,0.9024390243902438,0.817980022197558,1.0,0.8571428571428572,0.7647058823529411,0.8666666666666666,0.9285714285714286,4,MLP intra,8.0,0.8571428571428572
0,0.3023255813953488,0.18604651162790697,0.06976744186046512,0.4418604651162791,0.7441860465116279,0.4981432360742706,0.8125,0.7037037037037037,0.6190476190476191,0.7027027027027026,0.7581018518518519,4,MLP intra,9.0,0.5162037037037037
0,0.5666666666666667,0.06666666666666667,0.0,0.36666666666666664,0.9333333333333333,0.8717948717948718,1.0,0.8461538461538461,0.8947368421052632,0.9444444444444444,0.9230769230769231,5,MLP intra,0.0,0.8461538461538463
0,0.525,0.125,0.05,0.3,0.825,0.66686496133254,0.9130434782608695,0.7058823529411765,0.8076923076923077,0.8571428571428572,0.809462915601023,5,MLP intra,1.0,0.618925831202046
0,0.6571428571428571,0.08571428571428572,0.02857142857142857,0.22857142857142856,0.8857142857142857,0.8068965517241379,0.9583333333333334,0.7272727272727273,0.8846153846153846,0.9199999999999999,0.8428030303030303,5,MLP intra,2.0,0.6856060606060606
0,0.5,0.16666666666666666,0.08333333333333333,0.25,0.75,0.5294117647058824,0.8571428571428571,0.6000000000000001,0.75,0.7999999999999999,0.7285714285714286,5,MLP intra,3.0,0.4571428571428573
0,0.5151515151515151,0.12121212121212122,0.030303030303030304,0.3333333333333333,0.8484848484848484,0.7066666666666664,0.9444444444444445,0.7333333333333333,0.8095238095238095,0.8717948717948719,0.8388888888888889,5,MLP intra,4.0,0.6777777777777778
0,0.40540540540540543,0.21621621621621623,0.0,0.3783783783783784,0.7837837837837838,0.567883211678832,1.0,0.6363636363636364,0.6521739130434782,0.7894736842105263,0.8181818181818181,5,MLP intra,5.0,0.6363636363636362
0,0.45714285714285713,0.08571428571428572,0.08571428571428572,0.37142857142857144,0.8285714285714285,0.6596434359805509,0.8421052631578948,0.8125,0.8421052631578948,0.8421052631578948,0.8273026315789473,5,MLP intra,6.0,0.6546052631578947
0,0.525,0.05,0.125,0.3,0.825,0.66686496133254,0.8076923076923077,0.8571428571428572,0.9130434782608695,0.8571428571428572,0.8324175824175825,5,MLP intra,7.0,0.6648351648351649
0,0.45714285714285713,0.2,0.05714285714285714,0.2857142857142857,0.7428571428571429,0.500396510705789,0.888888888888889,0.5882352941176471,0.6956521739130435,0.7804878048780488,0.738562091503268,5,MLP intra,8.0,0.47712418300653603
0,0.5531914893617021,0.14893617021276595,0.0425531914893617,0.2553191489361702,0.8085106382978724,0.6482328482328483,0.9285714285714286,0.631578947368421,0.7878787878787878,0.8524590163934426,0.7800751879699248,5,MLP intra,9.0,0.5601503759398496
0,0.5936473165388828,0.06133625410733844,0.11500547645125958,0.23001095290251916,0.823658269441402,0.6885058482103598,0.8377125193199382,0.7894736842105263,0.9063545150501672,0.8706827309236949,0.8135931017652323,1,MLP inter,,0.6271862035304645
0,0.5794270833333334,0.022786458333333332,0.2545572916666667,0.14322916666666666,0.72265625,0.5339812463232624,0.6947697111631538,0.8627450980392156,0.9621621621621621,0.8068902991840435,0.7787574046011847,2,MLP inter,,0.5575148092023694
0,0.61,0.27,0.06066666666666667,0.059333333333333335,0.6693333333333333,0.49254435803450963,0.9095427435387674,0.18016194331983804,0.6931818181818181,0.7867583834909716,0.5448523434293027,3,MLP inter,,0.08970468685860533
0,0.3752783964365256,0.36080178173719374,0.0011135857461024498,0.26280623608017817,0.6380846325167038,0.2852113322842745,0.9970414201183433,0.42142857142857143,0.5098335854765507,0.6746746746746747,0.7092349957734574,4,MLP inter,,0.4184699915469148
0,0.48712206047032475,0.2553191489361702,0.09518477043673013,0.1623740201567749,0.6494960806270996,0.3658684883086476,0.8365384615384615,0.3887399463806971,0.6561085972850679,0.73541842772612,0.6126392039595793,5,MLP inter,,0.22527840791915854
0,0.36363636363636365,0.42857142857142855,0.012987012987012988,0.19480519480519481,0.5584415584415585,0.14135782223679907,0.9655172413793104,0.3125,0.459016393442623,0.6222222222222222,0.6390086206896552,1,Activity Counts,,0.2780172413793105
0,0.4083438685208597,0.4968394437420986,0.021491782553729456,0.07332490518331226,0.48166877370417194,0.06794883216986197,0.95,0.1286031042128603,0.45111731843575426,0.6117424242424243,0.5393015521064302,2,Activity Counts,,0.07860310421286032
0,0.6368421052631579,0.1868421052631579,0.06315789473684211,0.11315789473684211,0.75,0.6076108282020206,0.9097744360902256,0.37719298245614036,0.7731629392971245,0.8359240069084629,0.643483709273183,3,Activity Counts,,0.286967418546366
0,0.5688888888888889,0.3377777777777778,0.04888888888888889,0.044444444444444446,0.6133333333333333,0.39348401989186504,0.920863309352518,0.11627906976744186,0.6274509803921569,0.7463556851311953,0.5185711895599799,4,Activity Counts,,0.03714237911995988
0,0.08071748878923767,0.4125560538116592,0.0,0.5067264573991032,0.5874439461883408,0.30163052728324885,1.0,0.551219512195122,0.1636363636363636,0.28124999999999994,0.775609756097561,5,Activity Counts,,0.551219512195122
