time,l,r,iteration
2019-11-25 16:48:52.240,1,1,1
2019-11-25 16:47:06.740,0,1,1
2019-11-25 16:59:12.500,0,1,1
2019-11-25 17:00:13.500,0,1,1
2019-11-25 16:50:37.500,1,1,1
2019-11-25 16:57:00.240,1,1,1
2019-11-25 16:58:33.240,0,1,1
2019-11-25 16:59:39.500,1,1,1
2019-11-25 16:58:25.500,0,1,1
2019-11-25 16:55:10.000,0,1,1
2019-11-25 16:58:00.740,0,1,1
2019-11-25 16:56:04.240,1,1,1
2019-11-25 16:51:56.740,1,1,1
2019-11-25 16:59:54.740,0,1,1
2019-11-25 16:55:11.240,0,1,1
2019-11-25 16:48:20.500,0,1,1
2019-11-25 16:48:50.240,0,1,1
2019-11-25 16:51:15.740,1,1,1
2019-11-25 16:53:54.240,0,0,1
2019-11-25 16:57:32.240,1,1,1
2019-11-25 16:49:03.000,1,0,1
2019-11-25 16:50:18.000,0,1,1
2019-11-25 17:00:11.240,1,1,1
2019-11-25 16:49:00.500,1,0,1
2019-11-25 16:53:29.500,1,1,1
2019-11-25 16:51:15.240,0,1,1
2019-11-25 16:55:18.500,1,1,1
2019-11-25 16:58:46.000,0,1,1
2019-11-25 16:53:28.000,1,1,1
2019-11-25 16:57:12.000,1,1,1
2019-11-25 16:47:16.740,0,1,1
2019-11-25 16:51:01.500,1,1,1
2019-11-25 16:57:40.240,0,1,1
2019-11-25 16:51:17.000,0,1,1
2019-11-25 16:59:45.000,0,1,1
2019-11-25 16:55:56.000,0,1,1
2019-11-25 16:48:01.000,1,0,1
2019-11-25 16:55:16.240,0,1,1
2019-11-25 16:51:59.740,0,1,1
2019-11-25 16:51:48.500,0,1,1
2019-11-25 16:50:29.240,1,1,1
2019-11-25 16:53:59.000,0,1,1
2019-11-25 16:48:32.240,0,1,1
2019-11-25 16:49:38.740,0,0,1
2019-11-25 16:50:24.240,0,1,1
2019-11-25 16:55:56.500,0,1,1
2019-11-25 16:52:29.000,0,1,1
2019-11-25 16:48:06.000,1,0,1
2019-11-25 16:48:57.740,1,0,1
2019-11-25 16:59:42.740,0,1,1
2019-11-25 16:51:16.740,1,1,1
2019-11-25 16:49:59.500,0,1,1
2019-11-25 16:47:46.000,1,0,1
2019-11-25 16:58:32.740,0,1,1
2019-11-25 16:53:39.240,0,1,1
2019-11-25 16:53:49.240,0,0,1
2019-11-25 16:53:19.000,0,1,1
2019-11-25 16:48:45.240,1,1,1
2019-11-25 16:47:42.740,0,1,1
2019-11-25 16:52:00.740,1,1,1
2019-11-25 16:50:49.000,0,1,1
2019-11-25 16:50:01.500,0,1,1
2019-11-25 17:00:32.240,0,1,1
2019-11-25 16:53:41.240,1,1,1
2019-11-25 16:52:05.740,0,1,1
2019-11-25 16:56:35.000,0,1,1
2019-11-25 16:54:28.240,0,1,1
2019-11-25 16:54:57.500,0,1,1
2019-11-25 16:50:47.000,1,1,1
