time,counts_left,counts_right,r,l
2019-11-26 16:56:27,1.0,54.0,1.0,1.0
2019-11-26 16:56:28,3.0,76.0,1.0,1.0
2019-11-26 16:56:29,3.0,101.0,1.0,1.0
2019-11-26 16:56:30,3.0,142.0,1.0,1.0
2019-11-26 16:56:31,3.0,200.0,1.0,1.0
2019-11-26 16:56:32,2.0,222.0,1.0,1.0
2019-11-26 16:56:33,0.0,207.0,1.0,0.0
2019-11-26 16:56:34,1.0,201.0,1.0,1.0
2019-11-26 16:56:35,1.0,177.0,1.0,1.0
2019-11-26 16:56:36,2.0,125.0,1.0,1.0
2019-11-26 16:56:37,2.0,109.0,1.0,1.0
2019-11-26 16:56:38,2.0,101.0,1.0,1.0
2019-11-26 16:56:39,1.0,68.0,1.0,1.0
2019-11-26 16:56:40,4.0,50.0,1.0,1.0
2019-11-26 16:56:41,3.0,74.0,1.0,1.0
2019-11-26 16:56:42,3.0,93.0,1.0,1.0
2019-11-26 16:56:43,7.0,102.0,1.0,1.0
2019-11-26 16:56:44,9.0,104.0,1.0,1.0
2019-11-26 16:56:45,7.0,88.0,1.0,1.0
2019-11-26 16:56:46,13.0,65.0,1.0,1.0
2019-11-26 16:56:47,31.0,44.0,1.0,1.0
2019-11-26 16:56:48,41.0,44.0,1.0,1.0
2019-11-26 16:56:49,46.0,59.0,1.0,1.0
2019-11-26 16:56:50,46.0,63.0,1.0,1.0
2019-11-26 16:56:51,42.0,51.0,1.0,1.0
2019-11-26 16:56:52,27.0,46.0,1.0,1.0
2019-11-26 16:56:53,19.0,41.0,1.0,1.0
2019-11-26 16:56:54,20.0,33.0,1.0,1.0
2019-11-26 16:56:55,32.0,44.0,1.0,1.0
2019-11-26 16:56:56,36.0,59.0,1.0,1.0
2019-11-26 16:56:57,33.0,76.0,1.0,1.0
2019-11-26 16:56:58,28.0,95.0,1.0,1.0
2019-11-26 16:56:59,24.0,93.0,1.0,1.0
2019-11-26 16:57:00,12.0,79.0,1.0,1.0
2019-11-26 16:57:01,10.0,67.0,1.0,1.0
2019-11-26 16:57:02,20.0,46.0,1.0,1.0
2019-11-26 16:57:03,28.0,22.0,1.0,1.0
2019-11-26 16:57:04,30.0,14.0,1.0,1.0
2019-11-26 16:57:05,37.0,21.0,1.0,1.0
2019-11-26 16:57:06,39.0,46.0,1.0,1.0
2019-11-26 16:57:07,34.0,77.0,1.0,1.0
2019-11-26 16:57:08,24.0,80.0,1.0,1.0
2019-11-26 16:57:09,18.0,89.0,1.0,1.0
2019-11-26 16:57:10,10.0,86.0,1.0,1.0
2019-11-26 16:57:11,5.0,66.0,1.0,1.0
2019-11-26 16:57:12,0.0,58.0,1.0,0.0
2019-11-26 16:57:13,0.0,79.0,1.0,0.0
2019-11-26 16:57:14,0.0,100.0,1.0,0.0
2019-11-26 16:57:15,0.0,114.0,1.0,0.0
2019-11-26 16:57:16,0.0,109.0,1.0,0.0
2019-11-26 16:57:17,0.0,93.0,1.0,0.0
2019-11-26 16:57:18,0.0,71.0,1.0,0.0
2019-11-26 16:57:19,1.0,60.0,1.0,1.0
2019-11-26 16:57:20,13.0,66.0,1.0,1.0
2019-11-26 16:57:21,27.0,82.0,1.0,1.0
2019-11-26 16:57:22,30.0,88.0,1.0,1.0
2019-11-26 16:57:23,39.0,109.0,1.0,1.0
2019-11-26 16:57:24,48.0,122.0,1.0,1.0
2019-11-26 16:57:25,39.0,118.0,1.0,1.0
2019-11-26 16:57:26,35.0,110.0,1.0,1.0
2019-11-26 16:57:27,46.0,114.0,1.0,1.0
2019-11-26 16:57:28,43.0,107.0,1.0,1.0
2019-11-26 16:57:29,36.0,85.0,1.0,1.0
2019-11-26 16:57:30,33.0,80.0,1.0,1.0
2019-11-26 16:57:31,25.0,75.0,1.0,1.0
2019-11-26 16:57:32,25.0,68.0,1.0,1.0
2019-11-26 16:57:33,46.0,62.0,1.0,1.0
2019-11-26 16:57:34,66.0,57.0,1.0,1.0
2019-11-26 16:57:35,74.0,50.0,1.0,1.0
2019-11-26 16:57:36,82.0,54.0,1.0,1.0
2019-11-26 16:57:37,77.0,73.0,1.0,1.0
2019-11-26 16:57:38,57.0,77.0,1.0,1.0
2019-11-26 16:57:39,40.0,78.0,1.0,1.0
2019-11-26 16:57:40,37.0,80.0,1.0,1.0
2019-11-26 16:57:41,30.0,74.0,1.0,1.0
2019-11-26 16:57:42,23.0,49.0,1.0,1.0
2019-11-26 16:57:43,18.0,44.0,1.0,1.0
2019-11-26 16:57:44,21.0,47.0,1.0,1.0
2019-11-26 16:57:45,22.0,40.0,1.0,1.0
2020-01-03 16:14:58,24.0,59.0,1.0,1.0
2020-01-03 16:14:59,25.0,94.0,1.0,1.0
2020-01-03 16:15:00,27.0,106.0,1.0,1.0
2020-01-03 16:15:01,21.0,104.0,1.0,1.0
2020-01-03 16:15:02,27.0,113.0,1.0,1.0
2020-01-03 16:15:03,35.0,94.0,1.0,1.0
2020-01-03 16:15:04,32.0,59.0,1.0,1.0
2020-01-03 16:15:05,27.0,46.0,1.0,1.0
2020-01-03 16:15:06,25.0,47.0,1.0,1.0
2020-01-03 16:15:07,13.0,44.0,1.0,1.0
2020-01-03 16:15:08,10.0,51.0,1.0,1.0
2020-01-03 16:15:09,23.0,54.0,1.0,1.0
2020-01-03 16:15:10,44.0,47.0,1.0,1.0
2020-01-03 16:15:11,63.0,38.0,1.0,1.0
2020-01-03 16:15:12,71.0,25.0,1.0,1.0
2020-01-03 16:15:13,64.0,10.0,1.0,1.0
2020-01-03 16:15:14,56.0,1.0,1.0,1.0
2020-01-03 16:15:15,39.0,0.0,0.0,1.0
2020-01-03 16:15:16,20.0,0.0,0.0,1.0
2020-01-03 16:15:17,12.0,0.0,0.0,1.0
2020-01-03 16:15:18,20.0,0.0,0.0,1.0
2020-01-03 16:15:19,27.0,0.0,0.0,1.0
2020-01-03 16:15:20,23.0,0.0,0.0,1.0
2020-01-03 16:15:21,24.0,0.0,0.0,1.0
2020-01-03 16:15:22,27.0,0.0,0.0,1.0
2020-01-03 16:15:23,29.0,6.0,1.0,1.0
2020-01-03 16:15:24,36.0,21.0,1.0,1.0
2020-01-03 16:15:25,40.0,34.0,1.0,1.0
2020-01-03 16:15:26,43.0,40.0,1.0,1.0
2020-01-03 16:15:27,40.0,44.0,1.0,1.0
2020-01-03 16:15:28,29.0,44.0,1.0,1.0
2020-01-03 16:15:29,9.0,42.0,1.0,1.0
2020-01-03 16:15:30,4.0,36.0,1.0,1.0
2020-01-03 16:15:31,0.0,33.0,1.0,0.0
2020-01-03 16:15:32,0.0,41.0,1.0,0.0
2020-01-03 16:15:33,0.0,81.0,1.0,0.0
2020-01-03 16:15:34,0.0,145.0,1.0,0.0
2020-01-03 16:15:35,7.0,208.0,1.0,1.0
2020-01-03 16:15:36,22.0,242.0,1.0,1.0
2020-01-03 16:15:37,50.0,233.0,1.0,1.0
2020-01-03 16:15:38,69.0,194.0,1.0,1.0
2020-01-03 16:15:39,80.0,117.0,1.0,1.0
2020-01-03 16:15:40,76.0,53.0,1.0,1.0
2020-01-03 16:15:41,65.0,25.0,1.0,1.0
2020-01-03 16:15:42,38.0,29.0,1.0,1.0
2020-01-03 16:15:43,18.0,21.0,1.0,1.0
2020-01-03 16:15:44,11.0,29.0,1.0,1.0
2020-01-03 16:15:45,15.0,39.0,1.0,1.0
2020-01-03 16:15:46,13.0,49.0,1.0,1.0
2020-01-03 16:15:47,39.0,62.0,1.0,1.0
2020-01-03 16:15:48,67.0,82.0,1.0,1.0
2020-01-03 16:15:49,65.0,84.0,1.0,1.0
2020-01-03 16:15:50,59.0,77.0,1.0,1.0
2020-01-03 16:15:51,56.0,61.0,1.0,1.0
2020-01-03 16:15:52,43.0,48.0,1.0,1.0
2020-01-03 16:15:53,37.0,44.0,1.0,1.0
2020-01-03 16:15:54,52.0,42.0,1.0,1.0
2020-01-03 16:15:55,69.0,34.0,1.0,1.0
2020-01-03 16:15:56,80.0,31.0,1.0,1.0
2020-01-03 16:15:57,80.0,24.0,1.0,1.0
2020-01-03 16:15:58,67.0,8.0,1.0,1.0
2020-01-03 16:15:59,67.0,0.0,0.0,1.0
2020-01-03 16:16:00,54.0,0.0,0.0,1.0
2020-01-03 16:16:01,58.0,0.0,0.0,1.0
2020-01-03 16:16:02,55.0,0.0,0.0,1.0
2020-01-03 16:16:03,47.0,0.0,0.0,1.0
2020-01-03 16:16:04,34.0,0.0,0.0,1.0
2020-01-03 16:16:05,33.0,0.0,0.0,1.0
2020-01-03 16:16:06,40.0,0.0,0.0,1.0
2020-01-03 16:16:07,56.0,0.0,0.0,1.0
2020-01-03 16:16:08,70.0,0.0,0.0,1.0
2020-01-03 16:16:09,83.0,0.0,0.0,1.0
2020-01-03 16:16:10,87.0,0.0,0.0,1.0
2020-01-03 16:16:11,75.0,0.0,0.0,1.0
2020-01-03 16:16:12,59.0,0.0,0.0,1.0
2020-01-03 16:16:13,45.0,0.0,0.0,1.0
2020-01-03 16:16:14,29.0,0.0,0.0,1.0
2020-01-03 16:16:15,20.0,0.0,0.0,1.0
2020-01-03 16:16:16,10.0,0.0,0.0,1.0
2020-01-03 16:16:17,0.0,0.0,0.0,0.0
2020-01-03 16:16:18,3.0,0.0,0.0,1.0
2020-01-03 16:16:19,15.0,0.0,0.0,1.0
2020-01-03 16:16:20,23.0,0.0,0.0,1.0
2020-01-03 16:16:21,23.0,7.0,1.0,1.0
2020-01-03 16:16:22,23.0,21.0,1.0,1.0
2020-01-03 16:16:23,22.0,36.0,1.0,1.0
2020-01-03 16:16:24,12.0,45.0,1.0,1.0
2020-01-03 16:16:25,3.0,45.0,1.0,1.0
2020-01-03 16:16:26,9.0,48.0,1.0,1.0
2020-01-03 16:16:27,24.0,46.0,1.0,1.0
2020-01-03 16:16:28,44.0,49.0,1.0,1.0
2020-01-03 16:16:29,54.0,64.0,1.0,1.0
2020-01-03 16:16:30,59.0,81.0,1.0,1.0
2020-01-03 16:16:31,57.0,90.0,1.0,1.0
2020-01-03 16:16:32,43.0,95.0,1.0,1.0
2020-01-03 16:16:33,21.0,85.0,1.0,1.0
2020-01-03 16:16:34,11.0,69.0,1.0,1.0
2020-01-03 16:16:35,5.0,68.0,1.0,1.0
2020-01-03 16:16:36,1.0,61.0,1.0,1.0
2020-01-03 16:16:37,0.0,50.0,1.0,0.0
2020-01-03 16:16:38,13.0,61.0,1.0,1.0
2020-01-03 16:16:39,28.0,70.0,1.0,1.0
2020-01-03 16:16:40,29.0,63.0,1.0,1.0
2020-01-03 16:16:41,29.0,52.0,1.0,1.0
2020-01-03 16:16:42,29.0,45.0,1.0,1.0
2020-01-03 16:16:43,16.0,26.0,1.0,1.0
2020-01-03 16:16:44,1.0,13.0,1.0,1.0
2020-01-03 16:16:45,9.0,14.0,1.0,1.0
2020-01-03 16:16:46,23.0,24.0,1.0,1.0
2020-01-03 16:16:47,26.0,35.0,1.0,1.0
2020-01-03 16:16:48,33.0,51.0,1.0,1.0
2020-01-03 16:16:49,35.0,74.0,1.0,1.0
2020-01-03 16:16:50,40.0,77.0,1.0,1.0
2020-01-03 16:16:51,31.0,67.0,1.0,1.0
2020-01-03 16:16:52,45.0,57.0,1.0,1.0
2020-01-03 16:16:53,55.0,41.0,1.0,1.0
2020-01-03 16:16:54,56.0,15.0,1.0,1.0
2020-01-03 16:16:55,45.0,3.0,1.0,1.0
2020-01-03 16:16:56,53.0,4.0,1.0,1.0
2020-01-03 16:16:57,47.0,9.0,1.0,1.0
2020-01-03 16:16:58,38.0,31.0,1.0,1.0
2020-01-03 16:16:59,45.0,60.0,1.0,1.0
2020-01-03 16:17:00,52.0,76.0,1.0,1.0
2020-01-03 16:17:01,45.0,78.0,1.0,1.0
2020-01-03 16:17:02,41.0,80.0,1.0,1.0
2020-01-03 16:17:03,44.0,69.0,1.0,1.0
2020-01-03 16:17:04,44.0,66.0,1.0,1.0
2020-01-03 16:17:05,36.0,70.0,1.0,1.0
2020-01-03 16:17:06,32.0,68.0,1.0,1.0
2020-01-03 16:17:07,45.0,66.0,1.0,1.0
2020-01-03 16:17:08,60.0,55.0,1.0,1.0
2020-01-03 16:17:09,55.0,30.0,1.0,1.0
2020-01-03 16:17:10,59.0,16.0,1.0,1.0
2020-01-03 16:17:11,60.0,20.0,1.0,1.0
2020-01-03 16:17:12,46.0,16.0,1.0,1.0
2020-01-03 16:17:13,23.0,16.0,1.0,1.0
2020-01-03 16:17:14,19.0,16.0,1.0,1.0
2020-01-03 16:17:15,15.0,11.0,1.0,1.0
2020-01-03 16:17:16,12.0,6.0,1.0,1.0
2020-01-03 16:17:17,25.0,5.0,1.0,1.0
2020-01-03 16:17:18,54.0,5.0,1.0,1.0
2020-01-03 16:17:19,71.0,5.0,1.0,1.0
2020-01-03 16:17:20,104.0,4.0,1.0,1.0
2020-01-03 16:17:21,137.0,1.0,1.0,1.0
2020-01-03 16:17:22,125.0,0.0,0.0,1.0
2020-01-03 16:17:23,111.0,8.0,1.0,1.0
2020-01-03 16:17:24,99.0,31.0,1.0,1.0
2020-01-03 16:17:25,70.0,53.0,1.0,1.0
2020-01-03 16:17:26,37.0,55.0,1.0,1.0
2020-01-03 16:20:09,38.0,71.0,1.0,1.0
2020-01-03 16:20:10,53.0,99.0,1.0,1.0
2020-01-03 16:20:11,62.0,107.0,1.0,1.0
2020-01-03 16:20:12,81.0,95.0,1.0,1.0
2020-01-03 16:20:13,108.0,101.0,1.0,1.0
2020-01-03 16:20:14,103.0,90.0,1.0,1.0
2020-01-03 16:20:15,84.0,60.0,1.0,1.0
2020-01-03 16:20:16,68.0,34.0,1.0,1.0
2020-01-03 16:20:17,42.0,28.0,1.0,1.0
2020-01-03 16:20:18,17.0,24.0,1.0,1.0
2020-01-03 16:20:19,13.0,20.0,1.0,1.0
2020-01-03 16:20:20,3.0,49.0,1.0,1.0
2020-01-03 16:20:21,3.0,97.0,1.0,1.0
2020-01-03 16:20:22,6.0,121.0,1.0,1.0
2020-01-03 16:20:23,8.0,140.0,1.0,1.0
2020-01-03 16:20:24,10.0,180.0,1.0,1.0
2020-01-03 16:20:25,15.0,153.0,1.0,1.0
2020-01-03 16:20:26,22.0,138.0,1.0,1.0
2020-01-03 16:20:27,30.0,134.0,1.0,1.0
2020-01-03 16:20:28,38.0,131.0,1.0,1.0
2020-01-03 16:20:29,48.0,111.0,1.0,1.0
2020-01-03 16:20:30,47.0,115.0,1.0,1.0
2020-01-03 16:20:31,38.0,104.0,1.0,1.0
2020-01-03 16:20:32,27.0,89.0,1.0,1.0
2020-01-03 16:20:33,20.0,78.0,1.0,1.0
2020-01-03 16:20:34,11.0,56.0,1.0,1.0
2020-01-03 16:20:35,7.0,43.0,1.0,1.0
2020-01-03 16:20:36,7.0,16.0,1.0,1.0
2020-01-03 16:20:37,7.0,8.0,1.0,1.0
2020-01-03 16:20:38,4.0,0.0,0.0,1.0
2020-01-03 16:20:39,1.0,0.0,0.0,1.0
2020-01-03 16:20:40,1.0,0.0,0.0,1.0
2020-01-03 16:20:41,1.0,0.0,0.0,1.0
2020-01-03 16:20:42,1.0,0.0,0.0,1.0
2020-01-03 16:20:43,0.0,0.0,0.0,0.0
2020-01-03 16:20:44,0.0,0.0,0.0,0.0
2020-01-03 16:20:45,4.0,21.0,1.0,1.0
2020-01-03 16:20:46,7.0,56.0,1.0,1.0
2020-01-03 16:20:47,9.0,82.0,1.0,1.0
2020-01-03 16:20:48,11.0,98.0,1.0,1.0
2020-01-03 16:20:49,11.0,114.0,1.0,1.0
2020-01-03 16:20:50,7.0,115.0,1.0,1.0
2020-01-03 16:20:51,4.0,86.0,1.0,1.0
2020-01-03 16:20:52,2.0,61.0,1.0,1.0
2020-01-03 16:20:53,5.0,49.0,1.0,1.0
2020-01-03 16:20:54,10.0,37.0,1.0,1.0
2020-01-03 16:20:55,11.0,18.0,1.0,1.0
2020-01-03 16:20:56,11.0,15.0,1.0,1.0
2020-01-03 16:20:57,11.0,14.0,1.0,1.0
2020-01-03 16:20:58,10.0,9.0,1.0,1.0
2020-01-03 16:20:59,6.0,6.0,1.0,1.0
2020-01-03 16:21:00,8.0,2.0,1.0,1.0
2020-01-03 16:21:01,19.0,0.0,0.0,1.0
2020-01-03 16:21:02,36.0,0.0,0.0,1.0
2020-01-03 16:21:03,58.0,0.0,0.0,1.0
2020-01-03 16:21:04,76.0,0.0,0.0,1.0
2020-01-03 16:21:05,86.0,0.0,0.0,1.0
2020-01-03 16:21:06,82.0,0.0,0.0,1.0
2020-01-03 16:21:07,81.0,0.0,0.0,1.0
2020-01-03 16:21:08,69.0,0.0,0.0,1.0
2020-01-03 16:21:09,58.0,0.0,0.0,1.0
2020-01-03 16:21:10,58.0,3.0,1.0,1.0
2020-01-03 16:21:11,63.0,5.0,1.0,1.0
2020-01-03 16:21:12,57.0,15.0,1.0,1.0
2020-01-03 16:21:13,45.0,30.0,1.0,1.0
2020-01-03 16:21:14,36.0,40.0,1.0,1.0
2020-01-03 16:21:15,28.0,38.0,1.0,1.0
2020-01-03 16:21:16,22.0,38.0,1.0,1.0
2020-01-03 16:21:17,20.0,33.0,1.0,1.0
2020-01-03 16:21:18,27.0,24.0,1.0,1.0
2020-01-03 16:21:19,28.0,29.0,1.0,1.0
2020-01-03 16:21:20,27.0,65.0,1.0,1.0
2020-01-03 16:21:21,31.0,105.0,1.0,1.0
2020-01-03 16:21:22,33.0,113.0,1.0,1.0
2020-01-03 16:21:23,27.0,127.0,1.0,1.0
2020-01-03 16:21:24,30.0,128.0,1.0,1.0
2020-01-03 16:21:25,33.0,128.0,1.0,1.0
2020-01-03 16:21:26,27.0,105.0,1.0,1.0
2020-01-03 16:21:27,25.0,114.0,1.0,1.0
2020-01-16 12:23:34,48.0,0.0,0.0,1.0
2020-01-16 12:23:35,93.0,0.0,0.0,1.0
2020-01-16 12:23:36,113.0,0.0,0.0,1.0
2020-01-16 12:23:37,137.0,0.0,0.0,1.0
2020-01-16 12:23:38,157.0,0.0,0.0,1.0
2020-01-16 12:23:39,139.0,0.0,0.0,1.0
2020-01-16 12:23:40,95.0,0.0,0.0,1.0
2020-01-16 12:23:41,69.0,0.0,0.0,1.0
2020-01-16 12:23:42,41.0,0.0,0.0,1.0
2020-01-16 12:23:43,14.0,0.0,0.0,1.0
2020-01-16 12:23:44,6.0,0.0,0.0,1.0
2020-01-16 12:23:45,0.0,0.0,0.0,0.0
2020-01-16 12:23:46,0.0,0.0,0.0,0.0
2020-01-16 12:23:47,0.0,1.0,1.0,0.0
2020-01-16 12:23:48,0.0,3.0,1.0,0.0
2020-01-16 12:23:49,0.0,3.0,1.0,0.0
2020-01-16 12:23:50,0.0,3.0,1.0,0.0
2020-01-16 12:23:51,0.0,3.0,1.0,0.0
2020-01-16 12:23:52,0.0,2.0,1.0,0.0
2020-01-16 12:23:53,0.0,0.0,0.0,0.0
2020-01-16 12:23:54,0.0,0.0,0.0,0.0
2020-01-16 12:23:55,0.0,0.0,0.0,0.0
2020-01-16 12:23:56,0.0,0.0,0.0,0.0
2020-01-16 12:23:57,0.0,0.0,0.0,0.0
2020-01-16 12:23:58,0.0,1.0,1.0,0.0
2020-01-16 12:23:59,0.0,3.0,1.0,0.0
2020-01-16 12:24:00,0.0,6.0,1.0,0.0
2020-01-16 12:24:01,0.0,14.0,1.0,0.0
2020-01-16 12:24:02,0.0,25.0,1.0,0.0
2020-01-16 12:24:03,0.0,26.0,1.0,0.0
2020-01-16 12:24:04,0.0,25.0,1.0,0.0
2020-01-16 12:24:05,0.0,23.0,1.0,0.0
2020-01-16 12:24:06,0.0,15.0,1.0,0.0
2020-01-16 12:24:07,0.0,3.0,1.0,0.0
2020-01-16 12:24:08,0.0,2.0,1.0,0.0
2020-01-16 12:24:09,0.0,0.0,0.0,0.0
2020-01-16 12:24:10,0.0,0.0,0.0,0.0
2020-01-16 12:24:11,0.0,0.0,0.0,0.0
2020-01-16 12:24:12,0.0,0.0,0.0,0.0
2020-01-16 12:24:13,0.0,0.0,0.0,0.0
2020-01-16 12:24:14,0.0,2.0,1.0,0.0
2020-01-16 12:24:15,0.0,6.0,1.0,0.0
2020-01-16 12:24:16,0.0,11.0,1.0,0.0
2020-01-16 12:24:17,0.0,14.0,1.0,0.0
2020-01-16 12:24:18,0.0,14.0,1.0,0.0
2020-01-16 12:24:19,0.0,12.0,1.0,0.0
2020-01-16 12:24:20,0.0,8.0,1.0,0.0
2020-01-16 12:24:21,0.0,5.0,1.0,0.0
2020-01-16 12:24:22,0.0,2.0,1.0,0.0
2020-01-16 12:24:23,0.0,7.0,1.0,0.0
2020-01-16 12:24:24,0.0,14.0,1.0,0.0
2020-01-16 12:24:25,0.0,31.0,1.0,0.0
2020-01-16 12:24:26,0.0,42.0,1.0,0.0
2020-01-16 12:24:27,0.0,46.0,1.0,0.0
2020-01-16 12:24:28,0.0,43.0,1.0,0.0
2020-01-16 12:24:29,0.0,40.0,1.0,0.0
2020-01-16 12:24:30,0.0,25.0,1.0,0.0
2020-01-16 12:24:31,0.0,15.0,1.0,0.0
2020-01-16 12:24:32,0.0,10.0,1.0,0.0
2020-01-16 12:24:33,0.0,8.0,1.0,0.0
2020-01-16 12:24:34,0.0,8.0,1.0,0.0
2020-01-16 12:24:35,1.0,6.0,1.0,1.0
2020-01-16 12:24:36,6.0,14.0,1.0,1.0
2020-01-16 12:24:37,17.0,39.0,1.0,1.0
2020-01-16 12:24:38,25.0,52.0,1.0,1.0
2020-01-16 12:24:39,27.0,50.0,1.0,1.0
2020-01-16 12:24:40,28.0,50.0,1.0,1.0
2020-01-16 12:24:41,25.0,39.0,1.0,1.0
2020-01-16 12:24:42,19.0,15.0,1.0,1.0
2020-01-16 12:24:43,14.0,1.0,1.0,1.0
2020-01-16 12:24:44,14.0,0.0,0.0,1.0
2020-01-16 12:24:45,16.0,0.0,0.0,1.0
2020-01-16 12:24:46,19.0,0.0,0.0,1.0
2020-01-16 12:24:47,19.0,0.0,0.0,1.0
2020-01-16 12:24:48,23.0,0.0,0.0,1.0
2020-01-16 12:24:49,28.0,0.0,0.0,1.0
2020-01-16 12:24:50,26.0,0.0,0.0,1.0
2020-01-16 12:24:51,22.0,0.0,0.0,1.0
2020-01-16 12:24:52,20.0,0.0,0.0,1.0
2020-01-16 12:24:53,14.0,0.0,0.0,1.0
2020-01-16 12:24:54,5.0,0.0,0.0,1.0
2020-01-16 12:24:55,4.0,0.0,0.0,1.0
2020-01-16 12:24:56,3.0,0.0,0.0,1.0
2020-01-16 12:24:57,1.0,0.0,0.0,1.0
2020-01-16 12:24:58,0.0,0.0,0.0,0.0
2020-01-16 12:24:59,0.0,7.0,1.0,0.0
2020-01-16 12:25:00,0.0,18.0,1.0,0.0
2020-01-16 12:25:01,2.0,27.0,1.0,1.0
2020-01-16 12:25:02,3.0,36.0,1.0,1.0
2020-01-16 12:25:03,7.0,37.0,1.0,1.0
2020-01-16 12:25:04,9.0,34.0,1.0,1.0
2020-01-16 12:25:05,9.0,26.0,1.0,1.0
2020-01-16 12:25:06,8.0,18.0,1.0,1.0
2020-01-16 12:25:07,9.0,10.0,1.0,1.0
2020-01-16 12:25:08,4.0,15.0,1.0,1.0
2020-01-16 12:25:09,2.0,15.0,1.0,1.0
2020-01-16 12:25:10,2.0,12.0,1.0,1.0
2020-01-16 12:25:11,2.0,11.0,1.0,1.0
2020-01-16 12:25:12,0.0,11.0,1.0,0.0
2020-01-16 12:25:13,0.0,4.0,1.0,0.0
2020-01-16 12:25:14,0.0,0.0,0.0,0.0
2020-01-16 12:25:15,0.0,0.0,0.0,0.0
2020-01-16 12:25:16,0.0,0.0,0.0,0.0
2020-01-16 12:25:17,0.0,5.0,1.0,0.0
2020-01-16 12:25:18,0.0,11.0,1.0,0.0
2020-01-16 12:25:19,0.0,27.0,1.0,0.0
2020-01-16 12:25:20,0.0,45.0,1.0,0.0
2020-01-16 12:25:21,0.0,48.0,1.0,0.0
2020-01-16 12:25:22,0.0,47.0,1.0,0.0
2020-01-16 12:25:23,0.0,43.0,1.0,0.0
2020-01-16 12:25:24,0.0,30.0,1.0,0.0
2020-01-16 12:25:25,0.0,12.0,1.0,0.0
2020-01-16 12:25:26,0.0,17.0,1.0,0.0
2020-01-16 12:25:27,1.0,24.0,1.0,1.0
2020-01-16 12:25:28,1.0,32.0,1.0,1.0
2020-01-16 12:25:29,1.0,36.0,1.0,1.0
2020-01-16 12:25:30,1.0,41.0,1.0,1.0
2020-01-16 12:25:31,1.0,40.0,1.0,1.0
2020-01-16 12:25:32,0.0,36.0,1.0,0.0
2020-01-16 12:25:33,0.0,31.0,1.0,0.0
2020-01-16 12:25:34,0.0,27.0,1.0,0.0
2020-01-16 12:25:35,0.0,24.0,1.0,0.0
2020-01-16 12:25:36,0.0,38.0,1.0,0.0
2020-01-16 12:25:37,0.0,52.0,1.0,0.0
2020-01-16 12:25:38,0.0,61.0,1.0,0.0
2020-01-16 12:25:39,0.0,68.0,1.0,0.0
2020-01-16 12:25:40,0.0,70.0,1.0,0.0
2020-01-16 12:25:41,5.0,52.0,1.0,1.0
2020-01-16 12:25:42,7.0,35.0,1.0,1.0
2020-01-16 12:25:43,11.0,22.0,1.0,1.0
2020-01-16 12:25:44,13.0,15.0,1.0,1.0
2020-01-16 12:25:45,13.0,11.0,1.0,1.0
2020-01-16 12:25:46,10.0,8.0,1.0,1.0
2020-01-16 12:25:47,11.0,4.0,1.0,1.0
2020-01-16 12:25:48,7.0,2.0,1.0,1.0
2020-01-16 12:25:49,5.0,0.0,0.0,1.0
2020-01-16 12:25:50,5.0,0.0,0.0,1.0
2020-01-16 12:25:51,4.0,0.0,0.0,1.0
2020-01-16 12:25:52,2.0,9.0,1.0,1.0
2020-01-16 12:25:53,2.0,17.0,1.0,1.0
2020-01-16 12:25:54,2.0,27.0,1.0,1.0
2020-01-16 12:25:55,2.0,47.0,1.0,1.0
2020-01-16 12:25:56,1.0,71.0,1.0,1.0
2020-01-16 12:25:57,0.0,89.0,1.0,0.0
2020-01-16 12:25:58,0.0,94.0,1.0,0.0
2020-01-16 12:25:59,0.0,105.0,1.0,0.0
2020-01-16 12:26:00,0.0,127.0,1.0,0.0
2020-01-16 12:26:01,0.0,130.0,1.0,0.0
2020-01-16 12:26:02,0.0,109.0,1.0,0.0
2020-01-16 12:26:03,0.0,106.0,1.0,0.0
2020-01-16 12:26:04,1.0,100.0,1.0,1.0
2020-01-16 12:26:05,1.0,71.0,1.0,1.0
2020-01-16 12:26:06,1.0,53.0,1.0,1.0
2020-01-16 12:26:07,1.0,54.0,1.0,1.0
2020-01-16 12:26:08,1.0,60.0,1.0,1.0
2020-01-16 12:26:09,0.0,53.0,1.0,0.0
2020-01-16 12:26:10,0.0,54.0,1.0,0.0
2020-01-16 12:26:11,0.0,51.0,1.0,0.0
2020-01-16 12:26:12,4.0,45.0,1.0,1.0
2020-01-16 12:26:13,9.0,40.0,1.0,1.0
2020-01-16 12:26:14,10.0,44.0,1.0,1.0
2020-01-16 12:26:15,10.0,35.0,1.0,1.0
2020-01-16 12:26:16,10.0,44.0,1.0,1.0
2020-01-16 12:26:17,5.0,60.0,1.0,1.0
2020-01-16 12:26:18,1.0,68.0,1.0,1.0
2020-01-16 12:26:19,0.0,64.0,1.0,0.0
2020-01-16 12:26:20,0.0,67.0,1.0,0.0
2020-01-16 12:26:21,0.0,56.0,1.0,0.0
2020-01-16 12:26:22,0.0,42.0,1.0,0.0
2020-01-16 12:26:23,0.0,24.0,1.0,0.0
2020-01-16 12:26:24,0.0,18.0,1.0,0.0
2020-01-16 12:26:25,0.0,13.0,1.0,0.0
2020-01-16 12:26:26,0.0,15.0,1.0,0.0
2020-01-16 12:26:27,0.0,20.0,1.0,0.0
2020-01-16 12:26:28,0.0,31.0,1.0,0.0
