time,l,r
2019-11-26 16:57:36.240,1,1
2019-11-26 16:57:36.500,1,1
2019-11-26 16:57:36.740,1,1
2019-11-26 16:57:37.000,1,1
2019-11-26 16:57:37.240,0,1
2019-11-26 16:57:37.500,0,1
2019-11-26 16:57:37.740,1,1
2019-11-26 16:57:38.000,1,1
2019-11-26 16:57:38.240,1,1
2019-11-26 16:57:38.500,1,1
2019-11-26 16:57:38.740,0,1
2019-11-26 16:57:39.000,1,1
2019-11-26 16:57:39.240,1,1
2019-11-26 16:57:39.500,1,1
2019-11-26 16:57:39.740,1,1
2019-11-26 16:57:40.000,0,0
2019-11-26 16:57:40.240,1,1
2019-11-26 16:57:40.500,1,1
2019-11-26 16:57:40.740,1,0
2019-11-26 16:57:41.000,1,1
2019-11-26 16:57:41.240,1,1
2019-11-26 16:57:41.500,1,1
2019-11-26 16:57:41.740,1,1
2019-11-26 16:57:42.000,0,1
2019-11-26 16:57:42.240,1,1
2019-11-26 16:57:42.500,1,1
2019-11-26 16:57:42.740,1,1
2019-11-26 16:57:43.000,1,1
2019-11-26 16:57:43.240,1,1
2019-11-26 16:57:43.500,1,1
2019-11-26 16:57:43.740,1,1
2019-11-26 16:57:44.000,1,1
2019-11-26 16:57:44.240,1,1
2019-11-26 16:57:44.500,1,1
2019-11-26 16:57:44.740,1,1
2019-11-26 16:57:45.000,1,1
2019-11-26 16:57:45.240,1,1
2019-11-26 16:57:45.300,1,1
2020-01-03 16:14:59.000,1,1
2020-01-03 16:14:59.240,1,1
2020-01-03 16:14:59.500,1,1
2020-01-03 16:14:59.740,1,1
2020-01-03 16:15:00.000,1,1
2020-01-03 16:15:00.240,1,1
2020-01-03 16:15:00.500,1,1
2020-01-03 16:15:00.740,1,1
2020-01-03 16:15:01.000,1,1
2020-01-03 16:15:01.240,1,1
2020-01-03 16:15:01.500,1,1
2020-01-03 16:15:01.740,1,1
2020-01-03 16:15:02.000,1,1
2020-01-03 16:15:02.240,1,1
2020-01-03 16:15:02.500,1,1
2020-01-03 16:15:02.740,1,1
2020-01-03 16:15:03.000,1,1
2020-01-03 16:15:03.240,0,1
2020-01-03 16:15:03.500,1,1
2020-01-03 16:15:03.740,1,1
2020-01-03 16:15:04.000,1,1
2020-01-03 16:15:04.240,1,1
2020-01-03 16:15:04.500,1,1
2020-01-03 16:15:04.740,1,1
2020-01-03 16:15:05.000,1,1
2020-01-03 16:15:05.240,1,1
2020-01-03 16:15:05.500,1,1
2020-01-03 16:15:05.740,1,1
2020-01-03 16:15:06.000,1,1
2020-01-03 16:15:06.240,1,1
2020-01-03 16:15:06.500,1,1
2020-01-03 16:15:06.740,1,1
2020-01-03 16:15:07.000,1,1
2020-01-03 16:15:07.240,1,1
2020-01-03 16:15:07.500,1,1
2020-01-03 16:15:07.740,1,1
2020-01-03 16:15:08.000,1,1
2020-01-03 16:15:08.240,1,1
2020-01-03 16:15:08.500,1,1
2020-01-03 16:15:08.740,1,1
2020-01-03 16:15:09.000,1,1
2020-01-03 16:15:09.240,1,1
2020-01-03 16:15:09.500,1,1
2020-01-03 16:15:09.740,1,1
2020-01-03 16:15:10.000,1,1
2020-01-03 16:15:10.240,1,1
2020-01-03 16:15:10.500,1,1
2020-01-03 16:15:10.740,1,1
2020-01-03 16:15:11.000,1,1
2020-01-03 16:15:11.240,1,1
2020-01-03 16:15:11.500,1,1
2020-01-03 16:15:11.740,1,1
2020-01-03 16:15:12.000,1,1
2020-01-03 16:15:12.240,1,1
2020-01-03 16:15:12.500,1,1
2020-01-03 16:15:12.740,1,1
2020-01-03 16:15:13.000,1,1
2020-01-03 16:15:13.240,1,1
2020-01-03 16:15:13.500,1,1
2020-01-03 16:15:13.740,1,1
2020-01-03 16:15:14.000,1,1
2020-01-03 16:15:14.240,1,1
2020-01-03 16:15:14.500,1,1
2020-01-03 16:15:14.740,1,1
2020-01-03 16:15:15.000,1,1
2020-01-03 16:15:15.240,1,1
2020-01-03 16:15:15.500,1,1
2020-01-03 16:15:15.740,1,1
2020-01-03 16:15:16.000,1,1
2020-01-03 16:15:16.240,1,1
2020-01-03 16:15:16.500,1,1
2020-01-03 16:15:16.740,1,1
2020-01-03 16:15:17.000,1,1
2020-01-03 16:15:17.240,1,1
2020-01-03 16:15:17.500,1,1
2020-01-03 16:15:17.740,1,1
2020-01-03 16:15:18.000,1,1
2020-01-03 16:15:18.240,1,1
2020-01-03 16:15:18.500,1,1
2020-01-03 16:15:18.740,1,1
2020-01-03 16:15:19.000,1,1
2020-01-03 16:15:19.240,1,1
2020-01-03 16:15:19.500,1,1
2020-01-03 16:15:19.740,1,1
2020-01-03 16:15:20.000,1,1
2020-01-03 16:15:20.240,1,1
2020-01-03 16:15:20.500,1,1
2020-01-03 16:15:20.740,1,1
2020-01-03 16:15:21.000,1,1
2020-01-03 16:15:21.240,1,1
2020-01-03 16:15:21.500,1,1
2020-01-03 16:15:21.740,1,1
2020-01-03 16:15:22.000,1,1
2020-01-03 16:15:22.240,1,1
2020-01-03 16:15:22.500,1,1
2020-01-03 16:15:22.740,1,1
2020-01-03 16:15:23.000,1,1
2020-01-03 16:15:23.240,1,1
2020-01-03 16:15:23.500,1,1
2020-01-03 16:15:23.740,1,1
2020-01-03 16:15:24.000,1,1
2020-01-03 16:15:24.240,0,1
2020-01-03 16:15:24.500,0,1
2020-01-03 16:15:24.740,1,1
2020-01-03 16:15:25.000,1,1
2020-01-03 16:15:25.240,1,1
2020-01-03 16:15:25.500,1,1
2020-01-03 16:15:25.740,1,1
2020-01-03 16:15:26.000,1,1
2020-01-03 16:15:26.240,1,1
2020-01-03 16:15:26.500,1,1
2020-01-03 16:15:26.740,1,1
2020-01-03 16:15:27.000,1,1
2020-01-03 16:15:27.240,1,1
2020-01-03 16:15:27.500,1,1
2020-01-03 16:15:27.740,1,1
2020-01-03 16:15:28.000,1,1
2020-01-03 16:15:28.240,1,1
2020-01-03 16:15:28.500,1,1
2020-01-03 16:15:28.740,0,1
2020-01-03 16:15:29.000,0,1
2020-01-03 16:15:29.240,0,1
2020-01-03 16:15:29.500,0,1
2020-01-03 16:15:29.740,1,1
2020-01-03 16:15:30.000,0,1
2020-01-03 16:15:30.240,0,1
2020-01-03 16:15:30.500,1,1
2020-01-03 16:15:30.740,0,1
2020-01-03 16:15:31.000,0,1
2020-01-03 16:15:31.240,0,1
2020-01-03 16:15:31.500,0,1
2020-01-03 16:15:31.740,1,1
2020-01-03 16:15:32.000,1,1
2020-01-03 16:15:32.240,0,1
2020-01-03 16:15:32.500,0,1
2020-01-03 16:15:32.740,0,1
2020-01-03 16:15:33.000,1,1
2020-01-03 16:15:33.240,1,1
2020-01-03 16:15:33.500,1,1
2020-01-03 16:15:33.740,1,1
2020-01-03 16:15:34.000,1,1
2020-01-03 16:15:34.240,1,1
2020-01-03 16:15:34.500,1,1
2020-01-03 16:15:34.740,1,1
2020-01-03 16:15:35.000,1,1
2020-01-03 16:15:35.240,1,1
2020-01-03 16:15:35.500,1,1
2020-01-03 16:15:35.740,0,1
2020-01-03 16:15:36.000,1,1
2020-01-03 16:15:36.240,1,1
2020-01-03 16:15:36.500,0,1
2020-01-03 16:15:36.740,1,1
2020-01-03 16:15:37.000,1,1
2020-01-03 16:15:37.240,1,1
2020-01-03 16:15:37.500,1,1
2020-01-03 16:15:37.740,1,1
2020-01-03 16:15:38.000,1,1
2020-01-03 16:15:38.240,1,1
2020-01-03 16:15:38.500,1,1
2020-01-03 16:15:38.740,1,1
2020-01-03 16:15:39.000,1,1
2020-01-03 16:15:39.240,1,1
2020-01-03 16:15:39.500,1,1
2020-01-03 16:15:39.740,1,1
2020-01-03 16:15:40.000,1,1
2020-01-03 16:15:40.240,1,1
2020-01-03 16:15:40.500,1,1
2020-01-03 16:15:40.740,1,1
2020-01-03 16:15:41.000,1,1
2020-01-03 16:15:41.240,1,1
2020-01-03 16:15:41.500,1,1
2020-01-03 16:15:41.740,1,1
2020-01-03 16:15:42.000,1,1
2020-01-03 16:15:42.240,1,1
2020-01-03 16:15:42.500,1,1
2020-01-03 16:15:42.740,1,1
2020-01-03 16:15:43.000,1,1
2020-01-03 16:15:43.240,1,1
2020-01-03 16:15:43.500,1,1
2020-01-03 16:15:43.740,1,1
2020-01-03 16:15:44.000,1,1
2020-01-03 16:15:44.240,1,1
2020-01-03 16:15:44.500,1,1
2020-01-03 16:15:44.740,1,1
2020-01-03 16:15:45.000,1,1
2020-01-03 16:15:45.240,1,1
2020-01-03 16:15:45.500,0,1
2020-01-03 16:15:45.740,1,1
2020-01-03 16:15:46.000,1,1
2020-01-03 16:15:46.240,1,1
2020-01-03 16:15:46.500,1,1
2020-01-03 16:15:46.740,1,1
2020-01-03 16:15:47.000,0,1
2020-01-03 16:15:47.240,1,1
2020-01-03 16:15:47.500,1,1
2020-01-03 16:15:47.740,1,1
2020-01-03 16:15:48.000,1,1
2020-01-03 16:15:48.240,1,1
2020-01-03 16:15:48.500,1,1
2020-01-03 16:15:48.740,1,1
2020-01-03 16:15:49.000,1,1
2020-01-03 16:15:49.240,1,1
2020-01-03 16:15:49.500,1,1
2020-01-03 16:15:49.740,1,1
2020-01-03 16:15:50.000,1,1
2020-01-03 16:15:50.240,1,1
2020-01-03 16:15:50.500,1,1
2020-01-03 16:15:50.740,1,1
2020-01-03 16:15:51.000,1,1
2020-01-03 16:15:51.240,1,1
2020-01-03 16:15:51.500,1,1
2020-01-03 16:15:51.740,1,1
2020-01-03 16:15:52.000,1,1
2020-01-03 16:15:52.240,1,1
2020-01-03 16:15:52.500,1,1
2020-01-03 16:15:52.740,0,1
2020-01-03 16:15:53.000,0,1
2020-01-03 16:15:53.240,1,1
2020-01-03 16:15:53.500,1,1
2020-01-03 16:15:53.740,1,1
2020-01-03 16:15:54.000,1,1
2020-01-03 16:15:54.240,0,1
2020-01-03 16:15:54.500,0,1
2020-01-03 16:15:54.740,1,1
2020-01-03 16:15:55.000,1,1
2020-01-03 16:15:55.240,1,1
2020-01-03 16:15:55.500,1,1
2020-01-03 16:15:55.740,0,1
2020-01-03 16:15:56.000,1,1
2020-01-03 16:15:56.240,1,1
2020-01-03 16:15:56.500,1,1
2020-01-03 16:15:56.740,0,1
2020-01-03 16:15:57.000,1,1
2020-01-03 16:15:57.240,0,1
2020-01-03 16:15:57.500,0,1
2020-01-03 16:15:57.740,1,1
2020-01-03 16:15:58.000,1,1
2020-01-03 16:15:58.240,1,1
2020-01-03 16:15:58.500,1,1
2020-01-03 16:15:58.740,1,1
2020-01-03 16:15:59.000,0,1
2020-01-03 16:15:59.240,1,1
2020-01-03 16:15:59.500,1,1
2020-01-03 16:15:59.740,1,1
2020-01-03 16:16:00.000,0,1
2020-01-03 16:16:00.240,0,1
2020-01-03 16:16:00.500,1,1
2020-01-03 16:16:00.740,0,1
2020-01-03 16:16:01.000,0,1
2020-01-03 16:16:01.240,0,1
2020-01-03 16:16:01.500,0,1
2020-01-03 16:16:01.740,0,1
2020-01-03 16:16:02.000,0,1
2020-01-03 16:16:02.240,0,1
2020-01-03 16:16:02.500,0,1
2020-01-03 16:16:02.740,1,1
2020-01-03 16:16:03.000,1,1
2020-01-03 16:16:03.240,1,1
2020-01-03 16:16:03.500,1,1
2020-01-03 16:16:03.740,1,1
2020-01-03 16:16:04.000,1,1
2020-01-03 16:16:04.240,1,1
2020-01-03 16:16:04.500,1,1
2020-01-03 16:16:05.740,1,1
2020-01-03 16:16:06.000,1,1
2020-01-03 16:16:06.240,1,1
2020-01-03 16:16:06.500,1,1
2020-01-03 16:16:06.740,1,1
2020-01-03 16:16:07.000,1,1
2020-01-03 16:16:07.240,1,1
2020-01-03 16:16:07.500,0,1
2020-01-03 16:16:07.740,1,1
2020-01-03 16:16:08.000,1,1
2020-01-03 16:16:08.240,1,1
2020-01-03 16:16:08.500,1,1
2020-01-03 16:16:08.740,1,1
2020-01-03 16:16:09.000,1,1
2020-01-03 16:16:09.240,0,1
2020-01-03 16:16:09.500,0,1
2020-01-03 16:16:09.740,1,1
2020-01-03 16:16:10.000,1,1
2020-01-03 16:16:10.240,1,1
2020-01-03 16:16:10.500,0,1
2020-01-03 16:16:10.740,1,1
2020-01-03 16:16:11.000,1,1
2020-01-03 16:16:11.240,1,1
2020-01-03 16:16:11.500,1,1
2020-01-03 16:16:11.740,1,1
2020-01-03 16:16:12.000,1,1
2020-01-03 16:16:12.240,1,1
2020-01-03 16:16:12.500,1,1
2020-01-03 16:16:12.740,1,1
2020-01-03 16:16:13.000,1,1
2020-01-03 16:16:13.240,1,1
2020-01-03 16:16:13.500,1,1
2020-01-03 16:16:13.740,1,1
2020-01-03 16:16:14.000,1,1
2020-01-03 16:16:14.240,1,1
2020-01-03 16:16:14.500,1,1
2020-01-03 16:16:14.740,0,1
2020-01-03 16:16:15.000,0,1
2020-01-03 16:16:15.240,1,1
2020-01-03 16:16:15.500,1,1
2020-01-03 16:16:15.740,0,1
2020-01-03 16:16:16.000,0,1
2020-01-03 16:16:16.240,0,1
2020-01-03 16:16:16.500,0,1
2020-01-03 16:16:16.740,1,1
2020-01-03 16:16:17.000,1,1
2020-01-03 16:16:17.240,0,1
2020-01-03 16:16:17.500,1,1
2020-01-03 16:16:17.740,1,1
2020-01-03 16:16:18.000,1,1
2020-01-03 16:16:18.240,1,1
2020-01-03 16:16:18.500,1,1
2020-01-03 16:16:18.740,1,1
2020-01-03 16:16:19.000,1,1
2020-01-03 16:16:19.240,1,1
2020-01-03 16:16:19.500,1,1
2020-01-03 16:16:19.740,1,1
2020-01-03 16:16:20.000,0,1
2020-01-03 16:16:20.240,1,1
2020-01-03 16:16:20.500,1,1
2020-01-03 16:16:20.740,1,1
2020-01-03 16:16:21.000,1,1
2020-01-03 16:16:21.240,1,1
2020-01-03 16:16:21.500,1,1
2020-01-03 16:16:21.740,1,1
2020-01-03 16:16:22.000,1,1
2020-01-03 16:16:22.240,1,1
2020-01-03 16:16:22.500,1,1
2020-01-03 16:16:22.740,1,1
2020-01-03 16:16:23.000,1,1
2020-01-03 16:16:23.240,0,1
2020-01-03 16:16:23.500,1,1
2020-01-03 16:16:23.740,1,1
2020-01-03 16:16:24.000,1,1
2020-01-03 16:16:24.240,1,1
2020-01-03 16:16:24.500,1,1
2020-01-03 16:16:24.740,1,1
2020-01-03 16:16:25.000,1,1
2020-01-03 16:16:25.240,1,1
2020-01-03 16:16:25.500,1,1
2020-01-03 16:16:25.740,0,1
2020-01-03 16:16:26.000,1,1
2020-01-03 16:16:26.240,0,1
2020-01-03 16:16:26.500,0,1
2020-01-03 16:16:26.740,1,1
2020-01-03 16:16:27.000,1,1
2020-01-03 16:16:27.240,1,1
2020-01-03 16:16:27.500,1,1
2020-01-03 16:16:27.740,0,1
2020-01-03 16:16:28.000,1,1
2020-01-03 16:16:28.240,1,1
2020-01-03 16:16:28.500,0,1
2020-01-03 16:16:28.740,1,1
2020-01-03 16:16:29.000,0,1
2020-01-03 16:16:29.240,0,1
2020-01-03 16:16:29.500,1,1
2020-01-03 16:16:29.740,1,1
2020-01-03 16:16:30.000,1,1
2020-01-03 16:16:30.240,1,1
2020-01-03 16:16:30.500,1,1
2020-01-03 16:16:30.740,1,1
2020-01-03 16:16:31.000,0,1
2020-01-03 16:16:31.240,1,1
2020-01-03 16:16:31.500,1,1
2020-01-03 16:16:31.740,1,1
2020-01-03 16:16:32.000,0,1
2020-01-03 16:16:32.240,1,1
2020-01-03 16:16:32.500,0,1
2020-01-03 16:16:32.740,1,1
2020-01-03 16:16:33.000,1,1
2020-01-03 16:16:33.240,1,1
2020-01-03 16:16:33.500,0,1
2020-01-03 16:16:33.740,1,1
2020-01-03 16:16:34.000,1,1
2020-01-03 16:16:34.240,1,1
2020-01-03 16:16:34.500,1,1
2020-01-03 16:16:34.740,0,1
2020-01-03 16:16:35.000,1,1
2020-01-03 16:16:35.240,1,1
2020-01-03 16:16:35.500,1,1
2020-01-03 16:16:35.740,1,1
2020-01-03 16:16:36.000,0,1
2020-01-03 16:16:36.240,1,1
2020-01-03 16:16:36.500,1,1
2020-01-03 16:16:36.740,0,1
2020-01-03 16:16:37.000,0,1
2020-01-03 16:16:37.240,0,1
2020-01-03 16:16:37.500,1,1
2020-01-03 16:16:37.740,1,1
2020-01-03 16:16:38.000,1,1
2020-01-03 16:16:38.240,0,1
2020-01-03 16:16:38.500,0,1
2020-01-03 16:16:38.740,0,1
2020-01-03 16:16:39.000,1,1
2020-01-03 16:16:39.240,1,1
2020-01-03 16:16:39.500,1,1
2020-01-03 16:16:39.740,0,1
2020-01-03 16:16:40.000,1,1
2020-01-03 16:16:40.240,0,1
2020-01-03 16:16:40.500,1,1
2020-01-03 16:16:40.740,0,1
2020-01-03 16:16:41.000,1,1
2020-01-03 16:16:41.240,1,1
2020-01-03 16:16:41.500,1,1
2020-01-03 16:16:41.740,1,1
2020-01-03 16:16:42.000,1,1
2020-01-03 16:16:42.240,1,1
2020-01-03 16:16:42.500,1,1
2020-01-03 16:16:42.740,1,1
2020-01-03 16:16:43.000,1,1
2020-01-03 16:16:43.240,1,1
2020-01-03 16:16:43.500,1,1
2020-01-03 16:16:43.740,1,1
2020-01-03 16:16:44.000,1,1
2020-01-03 16:16:44.240,1,1
2020-01-03 16:16:44.500,1,1
2020-01-03 16:16:44.740,0,1
2020-01-03 16:16:45.000,1,1
2020-01-03 16:16:45.240,1,1
2020-01-03 16:16:45.500,1,1
2020-01-03 16:16:45.740,1,1
2020-01-03 16:16:46.000,1,1
2020-01-03 16:16:46.240,0,1
2020-01-03 16:16:46.500,1,1
2020-01-03 16:16:46.740,1,1
2020-01-03 16:16:47.000,1,1
2020-01-03 16:16:47.240,1,1
2020-01-03 16:16:47.500,1,1
2020-01-03 16:16:47.740,1,1
2020-01-03 16:16:48.000,1,1
2020-01-03 16:16:48.240,1,1
2020-01-03 16:16:48.500,1,1
2020-01-03 16:16:48.740,1,1
2020-01-03 16:16:49.000,1,1
2020-01-03 16:16:49.240,1,1
2020-01-03 16:16:49.500,1,1
2020-01-03 16:16:49.740,1,1
2020-01-03 16:16:50.000,1,1
2020-01-03 16:16:50.240,1,1
2020-01-03 16:16:50.500,1,1
2020-01-03 16:16:50.740,1,1
2020-01-03 16:16:51.000,1,1
2020-01-03 16:16:51.240,1,1
2020-01-03 16:16:51.500,1,1
2020-01-03 16:16:51.740,1,1
2020-01-03 16:16:52.000,1,1
2020-01-03 16:16:52.240,1,1
2020-01-03 16:16:52.500,1,1
2020-01-03 16:16:52.740,1,1
2020-01-03 16:16:53.000,1,1
2020-01-03 16:16:53.240,0,1
2020-01-03 16:16:53.500,1,1
2020-01-03 16:16:53.740,0,1
2020-01-03 16:16:54.000,0,1
2020-01-03 16:16:54.240,0,1
2020-01-03 16:16:54.500,1,1
2020-01-03 16:16:54.740,1,1
2020-01-03 16:16:55.000,1,1
2020-01-03 16:16:55.240,1,1
2020-01-03 16:16:55.500,1,1
2020-01-03 16:16:55.740,1,1
2020-01-03 16:16:56.000,1,1
2020-01-03 16:16:56.240,1,1
2020-01-03 16:16:56.500,1,1
2020-01-03 16:16:56.740,1,1
2020-01-03 16:16:57.000,1,1
2020-01-03 16:16:57.240,1,1
2020-01-03 16:16:57.500,1,1
2020-01-03 16:16:57.740,1,1
2020-01-03 16:16:58.000,1,1
2020-01-03 16:16:58.240,1,1
2020-01-03 16:16:58.500,1,1
2020-01-03 16:16:58.740,0,1
2020-01-03 16:16:59.000,0,1
2020-01-03 16:16:59.240,0,1
2020-01-03 16:16:59.500,1,1
2020-01-03 16:16:59.740,1,1
2020-01-03 16:17:00.000,1,1
2020-01-03 16:17:00.240,1,1
2020-01-03 16:17:00.500,0,1
2020-01-03 16:17:00.740,1,1
2020-01-03 16:17:01.000,1,1
2020-01-03 16:17:01.240,1,1
2020-01-03 16:17:01.500,1,1
2020-01-03 16:17:01.740,1,1
2020-01-03 16:17:02.000,1,1
2020-01-03 16:17:02.240,1,1
2020-01-03 16:17:02.500,1,1
2020-01-03 16:17:02.740,1,1
2020-01-03 16:17:03.000,1,1
2020-01-03 16:17:03.240,1,1
2020-01-03 16:17:03.500,0,1
2020-01-03 16:17:03.740,1,1
2020-01-03 16:17:04.000,1,1
2020-01-03 16:17:04.240,1,1
2020-01-03 16:17:04.500,1,1
2020-01-03 16:17:04.740,1,1
2020-01-03 16:17:05.000,1,1
2020-01-03 16:17:05.240,1,1
2020-01-03 16:17:05.500,1,1
2020-01-03 16:17:05.740,1,1
2020-01-03 16:17:06.000,1,1
2020-01-03 16:17:06.240,1,1
2020-01-03 16:17:06.500,1,1
2020-01-03 16:17:06.740,1,1
2020-01-03 16:17:07.000,1,1
2020-01-03 16:17:07.240,1,1
2020-01-03 16:17:07.500,1,1
2020-01-03 16:17:07.740,1,1
2020-01-03 16:17:08.000,1,1
2020-01-03 16:17:08.240,1,1
2020-01-03 16:17:08.500,1,1
2020-01-03 16:17:08.740,1,1
2020-01-03 16:17:09.000,1,1
2020-01-03 16:17:09.240,1,1
2020-01-03 16:17:09.500,1,1
2020-01-03 16:17:09.740,1,1
2020-01-03 16:17:10.000,1,1
2020-01-03 16:17:10.240,1,1
2020-01-03 16:17:10.500,1,1
2020-01-03 16:17:10.740,1,1
2020-01-03 16:17:11.000,1,1
2020-01-03 16:17:11.240,1,1
2020-01-03 16:17:11.500,1,1
2020-01-03 16:17:11.740,1,1
2020-01-03 16:17:12.000,1,1
2020-01-03 16:17:12.240,1,1
2020-01-03 16:17:12.500,1,1
2020-01-03 16:17:12.740,1,1
2020-01-03 16:17:13.000,1,1
2020-01-03 16:17:13.240,1,1
2020-01-03 16:17:13.500,1,1
2020-01-03 16:17:13.740,1,1
2020-01-03 16:17:14.000,1,1
2020-01-03 16:17:14.240,1,1
2020-01-03 16:17:14.500,1,1
2020-01-03 16:17:14.740,1,1
2020-01-03 16:17:15.000,1,1
2020-01-03 16:17:15.240,1,1
2020-01-03 16:17:15.500,1,1
2020-01-03 16:17:15.740,1,1
2020-01-03 16:17:16.000,1,1
2020-01-03 16:17:16.240,1,1
2020-01-03 16:17:16.500,1,1
2020-01-03 16:17:16.740,1,1
2020-01-03 16:17:17.000,1,1
2020-01-03 16:17:17.240,1,1
2020-01-03 16:17:17.500,1,1
2020-01-03 16:17:17.740,0,1
2020-01-03 16:17:18.000,1,1
2020-01-03 16:17:18.240,1,1
2020-01-03 16:17:18.500,1,1
2020-01-03 16:17:18.740,1,1
2020-01-03 16:17:19.000,1,1
2020-01-03 16:17:19.240,0,1
2020-01-03 16:17:19.500,1,1
2020-01-03 16:17:19.740,1,1
2020-01-03 16:17:20.000,1,1
2020-01-03 16:17:20.240,0,1
2020-01-03 16:17:20.500,1,1
2020-01-03 16:17:20.740,0,1
2020-01-03 16:17:21.000,1,1
2020-01-03 16:17:21.240,1,1
2020-01-03 16:17:21.500,1,1
2020-01-03 16:17:21.740,1,1
2020-01-03 16:17:22.000,1,1
2020-01-03 16:17:22.240,1,1
2020-01-03 16:17:22.500,1,1
2020-01-03 16:17:22.740,1,1
2020-01-03 16:17:23.000,1,1
2020-01-03 16:17:23.240,0,1
2020-01-03 16:17:23.500,1,1
2020-01-03 16:17:23.740,1,1
2020-01-03 16:17:24.000,1,1
2020-01-03 16:17:24.240,1,1
2020-01-03 16:17:24.500,1,1
2020-01-03 16:17:24.740,0,1
2020-01-03 16:17:25.000,1,1
2020-01-03 16:17:25.240,1,1
2020-01-03 16:17:25.500,1,1
2020-01-03 16:17:25.740,1,1
2020-01-03 16:17:26.000,1,1
2020-01-03 16:17:26.100,1,1
2020-01-03 16:20:09.740,0,0
2020-01-03 16:20:10.000,0,0
2020-01-03 16:20:10.240,0,0
2020-01-03 16:20:10.500,0,0
2020-01-03 16:20:10.740,0,1
2020-01-03 16:20:11.000,0,0
2020-01-03 16:20:11.240,0,1
2020-01-03 16:20:11.500,0,0
2020-01-03 16:20:11.740,0,0
2020-01-03 16:20:12.000,0,0
2020-01-03 16:20:12.240,0,0
2020-01-03 16:20:12.500,0,1
2020-01-03 16:20:12.740,0,1
2020-01-03 16:20:13.000,0,1
2020-01-03 16:20:13.240,0,1
2020-01-03 16:20:13.500,0,0
2020-01-03 16:20:13.740,0,1
2020-01-03 16:20:14.000,0,1
2020-01-03 16:20:14.240,0,1
2020-01-03 16:20:14.500,0,1
2020-01-03 16:20:14.740,0,1
2020-01-03 16:20:15.000,0,0
2020-01-03 16:20:15.240,0,0
2020-01-03 16:20:15.500,0,1
2020-01-03 16:20:15.740,0,0
2020-01-03 16:20:16.000,0,1
2020-01-03 16:20:16.240,0,1
2020-01-03 16:20:16.500,0,0
2020-01-03 16:20:16.740,0,1
2020-01-03 16:20:17.000,0,1
2020-01-03 16:20:17.240,0,1
2020-01-03 16:20:17.500,0,1
2020-01-03 16:20:17.740,0,1
2020-01-03 16:20:18.000,0,1
2020-01-03 16:20:18.240,0,1
2020-01-03 16:20:18.500,0,1
2020-01-03 16:20:18.740,0,1
2020-01-03 16:20:19.000,0,1
2020-01-03 16:20:19.240,0,1
2020-01-03 16:20:19.500,0,1
2020-01-03 16:20:19.740,0,1
2020-01-03 16:20:20.000,0,1
2020-01-03 16:20:20.240,0,1
2020-01-03 16:20:20.500,0,1
2020-01-03 16:20:20.740,0,1
2020-01-03 16:20:21.000,0,1
2020-01-03 16:20:21.240,0,1
2020-01-03 16:20:21.500,0,1
2020-01-03 16:20:21.740,0,1
2020-01-03 16:20:22.000,0,1
2020-01-03 16:20:22.240,0,1
2020-01-03 16:20:22.500,0,1
2020-01-03 16:20:22.740,0,1
2020-01-03 16:20:23.000,0,1
2020-01-03 16:20:23.240,0,1
2020-01-03 16:20:23.500,0,1
2020-01-03 16:20:23.740,0,1
2020-01-03 16:20:24.000,0,1
2020-01-03 16:20:24.240,0,1
2020-01-03 16:20:24.500,0,1
2020-01-03 16:20:24.740,0,1
2020-01-03 16:20:25.000,0,1
2020-01-03 16:20:25.240,0,1
2020-01-03 16:20:25.500,0,1
2020-01-03 16:20:25.740,0,1
2020-01-03 16:20:26.000,0,1
2020-01-03 16:20:26.240,0,1
2020-01-03 16:20:26.500,0,1
2020-01-03 16:20:26.740,0,1
2020-01-03 16:20:27.000,0,1
2020-01-03 16:20:27.240,0,1
2020-01-03 16:20:27.500,0,1
2020-01-03 16:20:27.740,0,1
2020-01-03 16:20:28.000,0,1
2020-01-03 16:20:28.240,1,1
2020-01-03 16:20:28.500,0,0
2020-01-03 16:20:28.740,1,1
2020-01-03 16:20:29.000,1,1
2020-01-03 16:20:29.240,1,1
2020-01-03 16:20:29.500,1,1
2020-01-03 16:20:29.740,1,1
2020-01-03 16:20:30.000,1,1
2020-01-03 16:20:30.240,1,1
2020-01-03 16:20:30.500,1,1
2020-01-03 16:20:30.740,1,1
2020-01-03 16:20:31.000,1,1
2020-01-03 16:20:31.240,1,1
2020-01-03 16:20:31.500,1,1
2020-01-03 16:20:31.740,0,1
2020-01-03 16:20:32.000,1,0
2020-01-03 16:20:32.240,1,1
2020-01-03 16:20:32.500,1,1
2020-01-03 16:20:32.740,1,1
2020-01-03 16:20:33.000,0,0
2020-01-03 16:20:33.240,1,1
2020-01-03 16:20:33.500,1,0
2020-01-03 16:20:33.740,1,1
2020-01-03 16:20:34.000,1,1
2020-01-03 16:20:34.240,1,1
2020-01-03 16:20:34.500,1,1
2020-01-03 16:20:34.740,1,1
2020-01-03 16:20:35.000,1,1
2020-01-03 16:20:35.240,1,1
2020-01-03 16:20:35.500,1,1
2020-01-03 16:20:35.740,1,1
2020-01-03 16:20:36.000,1,1
2020-01-03 16:20:36.240,1,1
2020-01-03 16:20:36.500,1,1
2020-01-03 16:20:36.740,1,1
2020-01-03 16:20:37.000,1,1
2020-01-03 16:20:37.240,1,1
2020-01-03 16:20:37.500,1,1
