time,l,iteration
2020-01-03 16:15:38.240,1,0
2020-01-03 16:15:11.240,1,0
2020-01-03 16:21:22.740,0,0
2020-01-03 16:21:14.740,0,0
2020-01-03 16:20:17.000,0,0
2020-01-03 16:17:22.240,1,0
2020-01-03 16:20:29.740,1,0
2020-01-03 16:15:18.240,1,0
2020-01-03 16:15:14.240,1,0
2020-01-03 16:16:35.500,1,0
2020-01-03 16:15:02.240,0,0
2020-01-03 16:16:50.240,1,0
2020-01-03 16:15:34.000,0,0
2020-01-03 16:21:20.240,0,0
2020-01-03 16:16:19.000,0,0
2020-01-03 16:15:21.740,1,0
2020-01-03 16:17:17.500,1,0
2020-01-03 16:16:52.500,1,0
2020-01-03 16:17:05.740,0,0
2020-01-03 16:20:30.000,1,0
2020-01-03 16:16:32.500,1,0
2020-01-03 16:15:36.240,1,0
2020-01-03 16:15:16.740,1,0
2020-01-03 16:16:00.740,1,0
2020-01-03 16:15:53.740,1,0
2020-01-03 16:16:23.000,1,0
2020-01-03 16:15:02.500,0,0
2020-01-03 16:21:23.500,0,0
2020-01-03 16:21:03.740,1,0
2020-01-03 16:16:33.000,1,0
2020-01-03 16:21:10.500,0,0
2020-01-03 16:17:12.240,0,0
2020-01-03 16:16:48.000,1,0
2020-01-03 16:15:16.240,1,0
2020-01-03 16:17:05.500,1,0
2020-01-03 16:21:24.240,0,0
2020-01-03 16:16:34.740,1,0
2020-01-03 16:16:42.500,1,0
2020-01-03 16:17:18.240,1,0
2020-01-03 16:16:04.000,1,0
2020-01-03 16:15:22.240,1,0
2020-01-03 16:15:15.240,1,0
2020-01-03 16:15:31.240,0,0
2020-01-03 16:16:21.000,1,0
2020-01-03 16:20:19.740,0,0
2020-01-03 16:16:46.240,1,0
2020-01-03 16:21:09.740,0,0
2020-01-03 16:16:41.000,1,0
2020-01-03 16:17:08.500,1,0
2020-01-03 16:17:06.500,1,0
2020-01-03 16:15:08.240,0,0
2020-01-03 16:15:59.740,1,0
2020-01-03 16:16:33.240,1,0
2020-01-03 16:20:35.000,1,0
2020-01-03 16:16:22.500,1,0
2020-01-03 16:21:05.500,1,0
2020-01-03 16:17:04.500,1,0
2020-01-03 16:21:19.500,0,0
2020-01-03 16:20:26.000,0,0
2020-01-03 16:16:51.240,1,0
2020-01-03 16:20:17.500,0,0
2020-01-03 16:20:25.740,0,0
2020-01-03 16:20:23.240,0,0
2020-01-03 16:21:23.740,0,0
2020-01-03 16:16:03.000,1,0
2020-01-03 16:16:35.740,1,0
2020-01-03 16:15:50.500,0,0
2020-01-03 16:17:16.000,0,0
2020-01-03 16:15:13.740,1,0
2020-01-03 16:16:42.740,1,0
2020-01-03 16:16:30.740,1,0
2020-01-03 16:20:28.740,0,0
2020-01-03 16:15:18.740,1,0
2020-01-03 16:15:11.740,1,0
2020-01-03 16:15:34.740,0,0
2020-01-03 16:21:10.740,0,0
2020-01-03 16:15:16.500,1,0
2020-01-03 16:16:56.000,1,0
2019-11-25 16:57:50.000,0,1
2019-11-25 16:59:26.740,0,1
2019-11-25 16:54:43.240,0,1
2019-11-25 16:55:47.000,0,1
2019-11-25 16:59:36.240,0,1
2019-11-25 16:55:28.500,0,1
2019-11-25 16:50:12.740,0,1
2019-11-25 16:54:55.240,0,1
2019-11-25 16:47:43.420,0,1
2019-11-25 16:58:24.500,0,1
2019-11-25 16:48:56.740,0,1
2019-11-25 17:00:45.500,0,1
2019-11-25 17:00:44.740,0,1
2019-11-25 16:47:33.240,0,1
2019-11-25 16:53:20.240,1,1
2019-11-25 16:59:47.240,0,1
2019-11-25 16:48:48.240,1,1
2019-11-25 16:50:13.240,0,1
2019-11-25 16:59:40.500,0,1
2019-11-25 16:53:34.240,1,1
2019-11-25 16:53:22.240,0,1
2019-11-25 16:57:14.240,0,1
2019-11-25 17:00:48.000,0,1
2019-11-25 16:58:36.000,0,1
2019-11-25 16:56:12.240,0,1
2019-11-25 16:58:05.240,0,1
2019-11-25 17:00:04.000,1,1
2019-11-25 16:54:20.740,0,1
2019-11-25 16:52:30.500,1,1
2019-11-25 17:00:38.240,0,1
2019-11-25 16:48:03.000,1,1
2019-11-25 16:53:33.500,1,1
2019-11-25 16:59:40.240,0,1
2019-11-25 16:58:11.000,0,1
2019-11-25 16:56:24.500,0,1
2019-11-25 17:00:35.240,0,1
2019-11-25 16:57:26.740,0,1
2019-11-25 17:00:21.740,0,1
2019-11-25 16:57:43.500,0,1
2019-11-25 16:55:01.000,1,1
2019-11-25 16:59:50.000,0,1
2019-11-25 16:54:57.500,0,1
2019-11-25 16:53:26.240,1,1
2019-11-25 16:55:56.240,0,1
2019-11-25 16:47:36.500,0,1
2019-11-25 16:59:36.740,0,1
2019-11-25 16:58:28.240,1,1
2019-11-25 16:47:16.000,0,1
2019-11-25 16:49:43.000,0,1
2019-11-25 16:49:47.740,1,1
2019-11-25 16:54:28.000,1,1
2019-11-25 16:54:25.240,1,1
2019-11-25 16:49:47.000,1,1
2019-11-25 16:47:51.740,1,1
2019-11-25 16:56:46.740,0,1
2019-11-25 17:00:37.740,0,1
2019-11-25 16:47:24.000,1,1
2019-11-25 16:58:15.000,0,1
2019-11-25 16:57:00.240,1,1
2019-11-25 16:52:51.240,0,1
2019-11-25 16:48:29.000,0,1
2019-11-25 16:59:33.740,0,1
2019-11-25 16:55:24.240,0,1
2019-11-25 16:49:08.500,0,1
2019-11-25 16:47:37.000,0,1
2019-11-25 16:57:24.740,1,1
2019-11-25 16:54:26.000,1,1
2019-11-25 16:59:24.740,0,1
2019-11-25 16:57:05.240,0,1
2019-11-25 16:48:57.240,0,1
2019-11-25 16:52:55.000,0,1
2019-11-25 16:53:00.000,0,1
2019-11-25 16:57:19.500,0,1
2019-11-25 16:55:05.500,1,1
2019-11-25 16:54:59.240,1,1
2019-11-25 16:58:12.000,0,1
2019-11-25 16:52:53.500,1,1
2019-11-25 16:50:14.000,0,1
2019-11-25 16:54:55.000,0,1
2019-11-25 16:50:22.240,0,1
2019-11-25 16:47:16.240,0,1
2019-11-25 16:59:59.000,0,1
2019-11-25 16:52:31.500,1,1
2019-11-25 16:59:15.740,0,1
2019-11-25 17:00:39.500,0,1
2019-11-25 16:53:39.000,1,1
2019-11-25 16:57:07.740,0,1
2019-11-25 17:00:29.000,0,1
2019-11-25 16:56:21.240,0,1
2019-11-25 16:52:24.740,0,1
2019-11-25 16:52:27.240,0,1
2019-11-25 16:58:06.740,0,1
2019-11-25 16:53:03.000,0,1
2019-11-25 16:47:32.000,0,1
2019-11-25 16:58:33.500,0,1
2019-11-25 16:55:43.000,0,1
2019-11-25 16:57:22.740,0,1
2019-11-25 16:55:11.000,0,1
2019-11-25 16:55:19.000,0,1
2019-11-25 16:47:50.240,1,1
2019-11-25 17:00:08.000,0,1
2019-11-25 16:57:25.500,0,1
2019-11-25 16:59:22.500,0,1
2019-11-25 16:53:11.240,1,1
2019-11-25 16:59:17.500,0,1
2019-11-25 17:00:08.740,0,1
2019-11-25 16:59:20.500,0,1
2019-11-25 16:55:52.240,0,1
2019-11-25 16:58:25.240,0,1
2019-11-25 16:57:17.500,0,1
2019-11-25 16:52:27.740,0,1
2019-11-25 16:54:27.000,1,1
2019-11-25 16:58:02.240,0,1
2019-11-25 16:58:49.000,0,1
2019-11-25 16:57:01.740,0,1
2019-11-25 16:57:46.240,0,1
2019-11-25 16:49:44.000,0,1
2019-11-25 16:47:09.500,0,1
2019-11-25 16:57:58.000,0,1
2019-11-25 16:57:05.740,0,1
2019-11-25 16:54:46.000,0,1
2019-11-25 16:47:11.000,0,1
2019-11-25 16:59:27.500,0,1
2019-11-25 17:00:00.000,0,1
2019-11-25 16:58:45.740,0,1
2019-11-25 16:52:49.500,1,1
2019-11-25 16:49:42.500,0,1
2019-11-25 16:47:52.000,1,1
2019-11-25 16:56:15.500,0,1
2019-11-25 16:49:02.740,1,1
2019-11-25 16:47:52.740,1,1
2019-11-25 16:48:03.740,1,1
2019-11-25 16:59:51.500,0,1
2019-11-25 16:54:56.240,0,1
2019-11-25 16:47:06.240,0,1
2019-11-25 16:53:18.740,1,1
2019-11-25 16:55:40.500,0,1
2019-11-25 16:57:54.500,0,1
2019-11-25 17:00:12.740,0,1
2019-11-25 16:56:58.000,1,1
2019-11-25 16:54:14.000,0,1
2019-11-25 16:47:27.000,0,1
2019-11-25 17:00:25.500,0,1
2019-11-25 16:48:58.740,0,1
2019-11-25 16:56:01.000,0,1
2019-11-25 16:47:34.500,0,1
2019-11-25 16:50:21.500,0,1
2019-11-25 16:53:07.000,1,1
2019-11-25 16:59:51.240,0,1
2019-11-25 16:53:18.240,1,1
2019-11-25 16:47:24.240,1,1
2019-11-25 16:50:06.240,0,1
2019-11-25 16:55:14.240,0,1
2019-11-25 16:59:38.740,0,1
2019-11-25 16:58:15.240,0,1
2019-11-25 16:57:20.240,0,1
2019-11-25 16:53:11.740,1,1
2019-11-25 16:48:56.000,0,1
2019-11-25 16:47:56.740,0,1
2019-11-25 16:56:31.240,0,1
2019-11-25 16:53:33.740,1,1
2019-11-25 17:00:19.240,0,1
2019-11-25 16:53:28.740,1,1
2019-11-25 16:49:04.740,1,1
2019-11-25 16:58:42.500,0,1
2019-11-25 16:53:12.740,1,1
2019-11-25 16:59:33.240,0,1
2019-11-25 16:56:19.000,0,1
2019-11-25 16:47:13.000,0,1
2019-11-25 16:56:15.000,0,1
2019-11-25 16:55:28.740,0,1
2019-11-25 16:56:29.740,0,1
2019-11-25 16:48:28.000,0,1
2019-11-25 17:00:23.500,0,1
2019-11-25 16:53:34.740,1,1
2019-11-25 16:59:48.000,0,1
2019-11-25 16:55:54.500,0,1
2019-11-25 16:53:14.500,0,1
2019-11-25 16:47:37.500,0,1
2019-11-25 16:52:59.740,0,1
2019-11-25 16:48:58.240,0,1
2019-11-25 16:55:11.240,0,1
2019-11-25 16:48:07.240,1,1
2019-11-25 16:57:45.740,0,1
2019-11-25 16:54:57.740,0,1
2019-11-25 16:52:23.740,1,1
2019-11-25 16:47:12.240,0,1
2019-11-25 16:56:52.240,0,1
2019-11-25 16:53:20.500,1,1
2019-11-25 16:55:21.240,0,1
2019-11-25 16:48:27.240,0,1
2019-11-25 16:47:11.240,0,1
2019-11-25 16:55:58.500,0,1
2019-11-25 16:53:13.240,1,1
2019-11-25 16:54:58.500,0,1
2019-11-25 16:55:10.740,0,1
2019-11-25 17:00:13.740,0,1
2019-11-25 16:53:10.240,1,1
2019-11-25 17:00:07.240,0,1
2019-11-25 16:57:56.740,0,1
2019-11-25 16:58:47.500,0,1
2019-11-25 16:48:48.740,1,1
2019-11-25 16:53:24.240,0,1
2019-11-25 16:55:51.000,0,1
2019-11-25 16:52:44.740,1,1
2019-11-25 16:47:42.500,0,1
2019-11-25 16:52:56.740,0,1
2019-11-25 16:56:06.740,0,1
2019-11-25 16:59:19.240,0,1
2019-11-25 16:48:54.740,0,1
2019-11-25 16:52:53.740,1,1
2019-11-25 16:49:59.500,0,1
2019-11-25 16:55:29.000,0,1
2019-11-25 16:55:04.000,1,1
2019-11-25 16:59:43.500,0,1
2019-11-25 16:48:44.500,1,1
2019-11-25 16:54:32.740,0,1
2019-11-25 16:57:36.740,0,1
2019-11-25 16:48:57.000,1,1
2019-11-25 16:53:16.740,1,1
2019-11-25 16:55:17.000,0,1
2019-11-25 16:48:22.240,1,1
2019-11-25 17:00:11.240,0,1
2019-11-25 16:58:42.240,0,1
2019-11-25 16:54:18.500,0,1
2019-11-25 16:50:24.500,0,1
2019-11-25 16:56:08.000,0,1
2019-11-25 16:55:47.500,0,1
2019-11-25 16:49:02.500,1,1
2019-11-25 16:56:59.000,1,1
2019-11-25 16:59:19.500,0,1
2019-11-25 16:47:51.500,1,1
2019-11-25 16:56:53.500,1,1
2019-11-25 16:54:14.240,0,1
2019-11-25 16:47:58.000,1,1
2019-11-25 16:55:28.240,0,1
2019-11-25 16:59:47.500,0,1
2019-11-25 16:59:48.500,0,1
2019-11-25 16:58:31.500,0,1
2019-11-25 17:00:15.740,0,1
2019-11-25 16:55:42.740,0,1
2019-11-25 17:00:39.240,0,1
2019-11-25 16:50:14.740,0,1
2019-11-25 16:47:15.000,0,1
2019-11-25 16:52:35.740,1,1
2019-11-25 16:55:59.240,0,1
2019-11-25 16:53:07.240,1,1
2019-11-25 16:56:07.740,0,1
2019-11-25 16:56:46.500,0,1
2019-11-25 16:57:58.500,0,1
2019-11-25 16:47:31.500,0,1
2019-11-25 17:00:17.500,0,1
2019-11-25 16:52:59.000,0,1
2019-11-25 16:57:46.500,1,1
2019-11-25 16:47:38.000,0,1
2019-11-25 16:53:29.000,0,1
2019-11-25 16:56:03.740,1,1
2019-11-25 16:58:09.500,0,1
2019-11-25 16:50:04.000,0,1
2019-11-25 16:54:31.240,1,1
2019-11-25 16:59:11.000,0,1
2019-11-25 16:50:20.740,0,1
2019-11-25 16:54:42.500,0,1
2019-11-25 16:57:53.000,0,1
2019-11-25 16:55:38.240,0,1
2019-11-25 16:56:31.000,0,1
2019-11-25 16:49:46.240,1,1
2019-11-25 16:49:07.740,0,1
2019-11-25 16:55:35.740,0,1
2019-11-25 16:57:09.240,0,1
2019-11-25 16:53:01.740,0,1
2019-11-25 16:53:36.740,1,1
2019-11-25 16:59:31.000,0,1
2019-11-25 16:55:53.500,0,1
2019-11-25 16:47:13.500,0,1
2019-11-25 16:54:58.240,0,1
2019-11-25 16:56:32.000,0,1
2019-11-25 16:57:20.000,0,1
2019-11-25 16:49:58.500,0,1
2019-11-25 16:59:19.000,0,1
2019-11-25 16:59:14.740,0,1
2019-11-25 16:48:32.740,0,1
2019-11-25 16:57:30.000,0,1
2019-11-25 16:49:50.740,1,1
2019-11-25 16:54:58.740,1,1
2019-11-25 16:57:42.740,0,1
2019-11-25 16:49:45.740,1,1
2019-11-25 16:50:17.500,0,1
2019-11-25 16:55:30.000,1,1
2019-11-25 17:00:43.240,0,1
2019-11-25 16:52:26.500,0,1
2019-11-25 16:56:50.500,0,1
2019-11-25 16:56:22.000,0,1
2019-11-25 16:55:49.240,0,1
2019-11-25 17:00:13.240,0,1
2019-11-25 16:59:45.740,0,1
2019-11-25 16:52:26.000,0,1
2019-11-25 16:57:38.240,0,1
2019-11-25 16:57:03.500,0,1
2019-11-25 16:54:12.740,0,1
2019-11-25 16:58:41.740,0,1
2019-11-25 16:58:08.000,0,1
2019-11-25 16:52:30.740,1,1
2019-11-25 16:54:40.500,0,1
2019-11-25 16:57:18.000,0,1
2019-11-25 16:53:24.500,0,1
2019-11-25 16:50:01.740,0,1
2019-11-25 16:54:41.240,0,1
2019-11-25 16:58:19.740,0,1
2019-11-25 16:56:04.000,1,1
2019-11-25 16:55:55.740,0,1
2019-11-25 16:57:23.240,0,1
2019-11-25 16:55:04.500,1,1
2019-11-25 16:57:45.240,0,1
2019-11-25 16:57:03.740,0,1
2019-11-25 16:59:20.740,0,1
2019-11-25 16:54:21.240,0,1
2019-11-25 16:54:23.240,1,1
2019-11-25 17:00:24.000,0,1
2019-11-25 16:47:09.740,0,1
2019-11-25 16:58:36.240,0,1
2019-11-25 16:54:52.240,0,1
2019-11-25 16:55:15.240,0,1
2019-11-25 16:56:33.000,0,1
2019-11-25 16:48:05.500,0,1
2019-11-25 16:53:10.740,1,1
2019-11-25 16:58:05.740,1,1
2019-11-25 16:55:21.500,0,1
2019-11-25 16:56:56.240,0,1
2019-11-25 16:48:46.240,1,1
2019-11-25 16:57:44.240,0,1
2019-11-25 16:50:08.240,1,1
2019-11-25 16:55:26.000,0,1
2019-11-25 16:59:25.740,0,1
2019-11-25 16:58:31.740,0,1
2019-11-25 16:47:25.500,0,1
2019-11-25 16:54:51.740,0,1
2019-11-25 16:53:07.740,0,1
2019-11-25 16:58:18.500,0,1
2019-11-25 16:50:15.000,0,1
2019-11-25 16:49:03.740,1,1
2019-11-25 16:58:20.740,0,1
2019-11-25 16:54:17.000,0,1
2019-11-25 16:55:38.500,1,1
2019-11-25 16:55:48.000,0,1
2019-11-25 16:58:19.500,0,1
2019-11-25 16:56:34.060,1,1
2019-11-25 16:57:29.240,0,1
2019-11-25 16:57:01.500,1,1
2019-11-25 16:54:50.000,0,1
2019-11-25 16:54:27.240,0,1
2019-11-25 16:52:14.740,0,1
2019-11-25 16:57:11.500,0,1
2019-11-25 16:55:52.500,0,1
2019-11-25 16:58:09.000,1,1
2019-11-25 16:56:07.240,0,1
2019-11-25 16:55:02.240,0,1
2019-11-25 16:49:48.500,1,1
2019-11-25 16:58:09.240,1,1
2019-11-25 17:00:28.240,0,1
2019-11-25 16:49:52.500,0,1
2019-11-25 16:52:52.500,1,1
2019-11-25 16:59:52.000,0,1
2019-11-25 16:57:50.740,0,1
2019-11-25 16:59:13.240,0,1
2019-11-25 16:58:29.000,0,1
2019-11-25 16:59:48.240,0,1
2019-11-25 16:59:56.500,0,1
2019-11-25 16:47:29.240,0,1
2019-11-25 16:54:41.740,0,1
2019-11-25 16:56:23.740,0,1
2019-11-25 16:50:06.000,0,1
2019-11-25 16:53:06.740,1,1
2019-11-25 16:52:58.000,0,1
2019-11-25 16:54:52.500,0,1
2019-11-25 16:57:10.740,0,1
2019-11-25 16:58:06.000,0,1
2019-11-25 17:00:07.740,0,1
2019-11-25 16:47:37.740,0,1
2019-11-25 16:58:34.240,0,1
2019-11-25 16:48:07.740,0,1
2019-11-25 16:47:20.500,1,1
2019-11-25 16:57:41.000,0,1
2019-11-25 16:57:58.240,0,1
2019-11-25 16:58:30.240,0,1
2019-11-25 16:58:43.000,0,1
2019-11-25 16:54:44.500,0,1
2019-11-25 16:55:46.000,0,1
2019-11-25 16:47:47.000,0,1
2019-11-25 16:58:23.240,0,1
2019-11-25 16:54:41.000,0,1
2019-11-25 16:57:49.000,0,1
2019-11-25 16:49:58.740,0,1
2019-11-25 17:00:31.000,0,1
2019-11-25 16:54:47.240,0,1
2019-11-25 16:55:53.740,0,1
2019-11-25 16:55:46.240,0,1
2019-11-25 16:54:17.500,0,1
2019-11-25 16:55:07.000,0,1
2019-11-25 16:47:49.240,1,1
2019-11-25 16:58:43.500,0,1
2019-11-25 16:50:13.740,0,1
2019-11-25 16:58:23.740,0,1
2019-11-25 16:47:54.000,1,1
2019-11-25 17:00:41.240,1,1
2019-11-25 16:50:16.240,0,1
2019-11-25 16:54:39.000,0,1
2019-11-25 16:56:20.240,0,1
2019-11-25 16:53:04.500,0,1
2019-11-25 16:53:31.240,0,1
2019-11-25 16:52:25.500,0,1
2019-11-25 16:47:59.000,1,1
2019-11-25 16:47:38.740,0,1
2019-11-25 16:59:59.240,0,1
2019-11-25 16:55:27.000,0,1
2019-11-25 16:58:32.000,0,1
2019-11-25 16:54:15.740,0,1
2019-11-25 16:48:31.240,0,1
2019-11-25 16:55:27.240,0,1
2019-11-25 16:57:31.000,1,1
2019-11-25 16:53:35.240,1,1
2019-11-25 16:48:32.000,0,1
2019-11-25 16:50:08.740,0,1
2019-11-25 16:52:12.740,0,1
2019-11-25 16:54:51.000,0,1
2019-11-25 16:54:40.740,0,1
2019-11-25 17:00:30.740,0,1
2019-11-25 16:55:17.500,1,1
2019-11-25 16:55:36.500,1,1
2019-11-25 16:49:52.000,0,1
2019-11-25 16:48:02.000,1,1
2019-11-25 16:57:48.240,0,1
2019-11-25 16:53:11.000,1,1
2019-11-25 16:47:18.740,0,1
2019-11-25 16:52:47.740,1,1
2019-11-25 16:52:33.240,1,1
2019-11-25 16:56:48.000,0,1
2019-11-25 16:59:21.000,0,1
2019-11-25 16:57:40.500,0,1
2019-11-25 16:56:07.500,0,1
2019-11-25 16:57:02.500,0,1
2019-11-25 16:59:19.740,0,1
2019-11-25 16:54:59.000,0,1
2019-11-25 16:49:44.500,0,1
2019-11-25 16:53:37.740,1,1
2019-11-25 16:55:16.740,0,1
2019-11-25 16:54:30.740,1,1
2019-11-25 16:56:00.500,0,1
2019-11-25 16:55:45.740,0,1
2019-11-25 16:59:37.500,1,1
2019-11-25 16:57:17.740,0,1
2019-11-25 16:57:49.240,0,1
2019-11-25 16:53:02.740,0,1
2019-11-25 16:56:28.740,0,1
2019-11-25 16:57:15.240,0,1
2019-11-25 16:49:04.500,1,1
2019-11-25 16:52:29.500,1,1
2019-11-25 16:58:36.500,0,1
2019-11-25 16:48:57.740,1,1
2019-11-25 16:53:23.000,1,1
2019-11-25 16:58:21.000,0,1
2019-11-25 16:56:24.000,0,1
2019-11-25 16:52:59.500,0,1
2019-11-25 16:57:18.500,0,1
2019-11-25 16:48:28.240,0,1
2019-11-25 16:59:46.740,0,1
2019-11-25 16:57:39.500,0,1
2019-11-25 16:58:00.240,0,1
2019-11-25 16:52:36.740,0,1
2019-11-25 16:58:39.000,0,1
2019-11-25 16:56:30.500,0,1
2019-11-25 16:53:36.240,1,1
2019-11-25 16:48:37.240,0,1
2019-11-26 16:56:06.740,1,1
2019-11-26 16:51:34.000,1,1
2019-11-26 16:52:56.240,1,1
2019-11-26 16:56:12.740,1,1
2019-11-26 16:54:39.740,1,1
2019-11-26 16:54:15.500,1,1
2019-11-26 16:56:07.000,1,1
2019-11-26 16:55:07.500,1,1
2019-11-26 16:51:22.740,1,1
2019-11-26 16:54:17.740,1,1
2019-11-26 16:52:09.240,1,1
2019-11-26 16:56:24.500,1,1
2019-11-26 16:56:55.000,1,1
2019-11-26 16:51:56.000,1,1
2019-11-26 16:56:46.000,1,1
2019-11-26 16:56:49.740,1,1
2019-11-26 16:57:23.500,0,1
2019-11-26 16:54:20.000,1,1
2019-11-26 16:57:39.240,1,1
2019-11-26 16:53:02.240,1,1
2019-11-26 16:51:56.740,1,1
2019-11-26 16:52:48.240,1,1
2019-11-26 16:57:23.000,0,1
2019-11-26 16:51:01.500,1,1
2019-11-26 16:57:02.740,0,1
2019-11-26 16:54:52.740,1,1
2019-11-26 16:51:23.000,1,1
2019-11-26 16:50:59.740,1,1
2019-11-26 16:55:09.500,1,1
2019-11-26 16:56:38.000,1,1
2019-11-26 16:56:25.500,1,1
2019-11-26 16:55:09.000,1,1
2019-11-26 16:53:26.500,1,1
2019-11-26 16:54:23.500,1,1
2019-11-26 16:56:29.240,0,1
2019-11-26 16:54:26.500,1,1
2019-11-26 16:56:08.500,1,1
2019-11-26 16:57:05.240,1,1
2019-11-26 16:54:22.740,1,1
2019-11-26 16:53:15.500,0,1
2019-11-26 16:54:45.740,1,1
2019-11-26 16:54:43.740,1,1
2019-11-26 16:52:08.240,1,1
2019-11-26 16:57:10.740,1,1
2019-11-26 16:52:52.500,1,1
2019-11-26 16:57:36.500,1,1
2019-11-26 16:51:02.740,1,1
2019-11-26 16:54:19.240,1,1
2019-11-26 16:52:08.000,1,1
2019-11-26 16:54:26.240,1,1
2019-11-26 16:56:34.740,1,1
2019-11-26 16:55:06.000,1,1
2019-11-26 16:55:06.500,1,1
2019-11-26 16:54:55.000,1,1
2019-11-26 16:57:22.740,0,1
2019-11-26 16:52:56.500,1,1
2019-11-26 16:52:09.500,1,1
2019-11-26 16:53:08.740,0,1
2019-11-26 16:56:09.000,1,1
2019-11-26 16:56:25.740,1,1
2019-11-26 16:54:15.000,1,1
2019-11-26 16:56:52.500,1,1
2019-11-26 16:57:12.500,1,1
2019-11-26 16:54:36.240,1,1
2019-11-26 16:56:35.500,1,1
2019-11-26 16:56:49.240,1,1
2019-11-26 16:52:19.740,1,1
2019-11-26 16:55:03.740,1,1
2019-11-26 16:54:43.240,1,1
2019-11-26 16:57:16.500,1,1
2019-11-26 16:51:56.500,1,1
2019-11-26 16:52:47.500,1,1
2019-11-26 16:57:06.240,1,1
2019-11-26 16:57:09.240,1,1
2019-11-26 16:51:32.240,1,1
2019-11-26 16:54:34.500,1,1
2019-11-26 16:57:17.500,1,1
2019-11-26 16:53:28.740,1,1
2019-11-26 16:51:25.740,1,1
2019-11-26 16:56:17.500,0,1
2019-11-26 16:55:08.740,1,1
2019-11-26 16:53:26.000,1,1
2019-11-26 16:53:02.740,1,1
2019-11-26 16:52:06.740,1,1
2019-11-26 16:52:08.740,1,1
2019-11-26 16:54:28.500,1,1
2019-11-26 16:52:06.000,1,1
2019-11-26 16:54:17.500,1,1
2019-11-26 16:54:42.740,1,1
2019-11-26 16:51:58.000,1,1
2019-11-26 16:52:05.740,1,1
2019-11-26 16:57:22.000,0,1
2019-11-26 16:56:43.000,1,1
2019-11-26 16:57:18.740,0,1
2019-11-26 16:53:16.000,0,1
2019-11-26 16:57:12.000,1,1
2019-11-26 16:56:19.240,1,1
2019-11-26 16:54:37.500,1,1
2019-11-26 16:55:10.500,1,1
2019-11-26 16:54:14.240,1,1
2019-11-26 16:53:28.000,1,1
2019-11-26 16:56:14.000,1,1
2019-11-26 16:56:40.740,1,1
2019-11-26 16:54:30.740,1,1
2019-11-26 16:57:08.000,1,1
2019-11-26 16:56:33.740,1,1
2019-11-26 16:57:02.240,0,1
2019-11-26 16:51:54.240,1,1
2019-11-26 16:56:13.240,1,1
2019-11-26 16:54:25.240,1,1
2019-11-26 16:54:33.240,1,1
2019-11-26 16:56:27.500,1,1
2019-11-26 16:52:11.240,1,1
2019-11-26 16:57:06.500,1,1
2019-11-26 16:51:09.000,1,1
2019-11-26 16:56:46.500,1,1
2019-11-26 16:54:18.740,1,1
2019-11-26 16:56:28.240,1,1
2019-11-26 16:53:00.500,1,1
2019-11-26 16:52:59.740,1,1
2019-11-26 16:57:01.740,0,1
2019-11-26 16:56:11.000,1,1
2019-11-26 16:50:58.240,1,1
2019-11-26 16:52:05.500,1,1
2019-11-26 16:52:09.000,1,1
2019-11-26 16:54:27.740,1,1
2019-11-26 16:54:30.240,1,1
2019-11-26 16:55:01.740,1,1
2019-11-26 16:53:25.740,1,1
2019-11-26 16:53:12.000,0,1
2019-11-26 16:52:50.000,1,1
2019-11-26 16:57:03.000,1,1
2019-11-26 16:52:02.000,1,1
2019-11-26 16:57:25.240,0,1
2019-11-26 16:52:48.000,1,1
2019-11-26 16:51:59.740,1,1
2019-11-26 16:52:13.740,1,1
2019-11-26 16:52:46.740,1,1
2019-11-26 16:56:17.000,1,1
2019-11-26 16:56:28.000,1,1
2019-11-26 16:53:17.500,0,1
2019-11-26 16:56:12.240,1,1
2019-11-26 16:53:13.500,0,1
2019-11-26 16:54:55.740,1,1
2019-11-26 16:55:08.240,1,1
2019-11-26 16:54:31.500,1,1
2019-11-26 16:56:16.240,1,1
2019-11-26 16:53:04.500,1,1
2019-11-26 16:54:42.000,1,1
2019-11-26 16:56:07.740,1,1
2019-11-26 16:50:59.500,1,1
2019-11-26 16:54:54.240,1,1
2019-11-26 16:53:24.500,1,1
2019-11-26 16:57:07.740,1,1
2019-11-26 16:53:28.500,1,1
2019-11-26 16:52:55.740,1,1
2019-11-26 16:54:22.240,1,1
2019-11-26 16:55:14.500,1,1
2019-11-26 16:53:16.240,0,1
2019-11-26 16:56:11.240,1,1
2019-11-26 16:51:11.240,1,1
2019-11-26 16:50:56.740,1,1
2019-11-26 16:55:05.240,1,1
2019-11-26 16:53:08.500,0,1
2019-11-26 16:53:10.240,0,1
2019-11-26 16:57:13.740,1,1
2019-11-26 16:55:10.000,1,1
2019-11-26 16:53:10.000,0,1
2019-11-26 16:56:35.740,1,1
2019-11-26 16:53:18.500,0,1
2019-11-26 16:56:50.240,1,1
2019-11-26 16:57:18.240,0,1
2019-11-26 16:55:12.000,1,1
2019-11-26 16:51:59.000,1,1
2019-11-26 16:56:33.240,1,1
2019-11-26 16:57:39.740,1,1
2019-11-26 16:56:45.740,1,1
2019-11-26 16:56:24.740,1,1
2019-11-26 16:52:58.000,1,1
2019-11-26 16:54:30.500,1,1
2019-11-26 16:54:56.240,1,1
2019-11-26 16:52:47.740,1,1
2019-11-26 16:51:11.000,1,1
2019-11-26 16:57:04.740,1,1
2019-11-26 16:56:28.740,1,1
