time,l,r,iteration
2019-11-25 16:50:40.500,1,1,2
2019-11-25 16:58:41.240,0,1,2
2019-11-25 16:55:28.240,1,1,2
2019-11-25 16:47:23.240,0,1,2
2019-11-25 16:49:39.000,0,0,2
2019-11-25 16:57:54.000,0,1,2
2019-11-25 17:00:00.240,0,1,2
2019-11-25 16:48:04.740,1,0,2
2019-11-25 16:50:10.500,1,1,2
2019-11-25 16:56:04.240,1,1,2
2019-11-25 16:57:40.240,0,1,2
2019-11-25 16:57:41.500,1,1,2
2019-11-25 16:57:17.000,0,1,2
2019-11-25 16:56:51.000,1,1,2
2019-11-25 16:57:29.740,1,1,2
2019-11-25 16:54:26.000,0,1,2
2019-11-25 17:00:51.000,0,1,2
2019-11-25 16:53:19.500,1,1,2
2019-11-25 16:53:24.240,0,1,2
2019-11-25 16:49:43.240,1,0,2
2019-11-25 16:55:37.000,1,1,2
2019-11-25 16:52:32.000,1,1,2
2019-11-25 16:48:25.740,1,1,2
2019-11-25 16:47:47.240,1,0,2
2019-11-25 16:56:52.000,0,1,2
