time,l,r,iteration
2019-11-26 16:54:10.000,0,0,1
2019-11-26 16:55:14.500,1,1,1
2019-11-26 16:55:57.000,0,0,1
2019-11-26 16:53:35.240,1,0,1
2019-11-26 16:55:50.740,0,0,1
2019-11-26 16:56:33.240,0,1,1
2019-11-26 16:50:59.240,1,0,1
2019-11-26 16:51:55.500,1,1,1
2019-11-26 16:53:32.500,0,0,1
2019-11-26 16:55:15.740,1,1,1
2019-11-26 16:52:13.240,1,1,1
2019-11-26 16:51:47.240,1,1,1
2019-11-26 16:55:51.500,0,0,1
2019-11-26 16:54:49.240,1,1,1
2019-11-26 16:52:55.000,1,1,1
2019-11-26 16:54:41.000,1,1,1
2019-11-26 16:53:27.740,0,0,1
2019-11-26 16:56:52.000,1,1,1
2019-11-26 16:56:12.500,1,1,1
2019-11-26 16:52:23.740,1,0,1
2019-11-26 16:56:47.500,1,1,1
2019-11-26 16:51:51.000,1,1,1
2019-11-26 16:53:18.740,0,1,1
2019-11-26 16:51:42.740,0,0,1
2019-11-26 16:57:28.740,1,1,1
2019-11-26 16:55:52.240,0,0,1
2019-11-26 16:51:28.000,1,0,1
2019-11-26 16:56:44.240,1,1,1
2019-11-26 16:55:46.000,1,0,1
2019-11-26 16:57:33.500,0,1,1
2019-11-26 16:56:02.500,0,0,1
2019-11-26 16:54:10.500,1,0,1
2019-11-26 16:56:45.740,1,1,1
2019-11-26 16:55:27.000,1,1,1
2019-11-26 16:56:49.500,1,1,1
2019-11-26 16:56:41.500,0,1,1
2019-11-26 16:52:48.500,1,0,1
2019-11-26 16:56:24.500,0,1,1
2020-01-03 16:20:26.500,0,0,1
2020-01-03 16:15:27.500,0,1,1
2020-01-03 16:20:51.240,1,0,1
2020-01-03 16:15:49.000,0,1,1
2020-01-03 16:16:49.500,1,1,1
2020-01-03 16:15:43.500,0,1,1
2020-01-03 16:15:11.240,1,0,1
2020-01-03 16:20:43.500,1,0,1
2020-01-03 16:16:09.240,1,0,1
2020-01-03 16:15:04.000,0,1,1
2020-01-03 16:15:21.240,1,0,1
2020-01-03 16:21:26.000,0,0,1
2020-01-03 16:15:33.240,0,1,1
2020-01-03 16:21:18.740,0,0,1
2020-01-03 16:15:10.240,1,0,1
2020-01-03 16:16:39.240,1,1,1
2020-01-03 16:16:40.500,1,1,1
2020-01-03 16:16:30.000,1,1,1
2020-01-03 16:15:54.740,1,0,1
2020-01-03 16:15:19.240,1,0,1
2020-01-03 16:20:29.500,1,0,1
2020-01-03 16:16:13.240,0,0,1
2020-01-03 16:16:32.500,1,1,1
2020-01-03 16:15:17.000,1,0,1
2020-01-03 16:17:16.740,1,1,1
2020-01-03 16:16:19.000,0,1,1
2020-01-03 16:20:49.740,1,0,1
2020-01-03 16:15:02.000,0,1,1
2020-01-03 16:15:13.740,1,0,1
2020-01-03 16:15:16.740,1,0,1
2020-01-03 16:15:29.740,0,1,1
2020-01-03 16:15:36.240,1,0,1
2020-01-03 16:20:45.740,1,0,1
2020-01-03 16:20:10.740,0,0,1
2020-01-03 16:20:12.000,0,0,1
2020-01-03 16:15:39.740,0,0,1
2020-01-03 16:20:54.000,1,0,1
2020-01-03 16:15:34.740,0,1,1
2020-01-03 16:17:26.100,0,0,1
2020-01-03 16:16:26.000,1,1,1
2020-01-03 16:20:37.240,1,0,1
2020-01-03 16:20:20.500,0,0,1
2020-01-16 12:24:24.000,0,1,1
2020-01-16 12:25:41.000,1,1,1
2020-01-16 12:24:02.240,0,1,1
2020-01-16 12:25:03.240,1,1,1
2020-01-16 12:25:00.500,0,1,1
2020-01-16 12:29:57.240,0,0,1
2020-01-16 12:24:02.500,0,1,1
2020-01-16 12:26:15.740,0,1,1
2020-01-16 12:30:26.500,0,1,1
2020-01-16 12:26:33.000,0,1,1
2020-01-16 12:24:23.740,0,1,1
2020-01-16 12:30:14.500,0,1,1
2020-01-16 12:24:35.740,1,1,1
2020-01-16 12:23:54.740,0,0,1
2020-01-16 12:25:23.500,1,1,1
2020-01-16 12:26:05.240,0,1,1
2020-01-16 12:25:49.000,0,0,1
2020-01-16 12:25:59.240,0,1,1
2020-01-16 12:24:32.000,0,1,1
2020-01-16 12:25:58.000,0,1,1
2020-01-16 12:29:57.500,0,0,1
2020-01-16 12:26:22.240,0,1,1
2020-01-16 12:26:31.740,0,1,1
2020-01-16 12:24:35.240,1,0,1
2020-01-16 12:25:25.500,1,1,1
2020-01-16 12:25:27.240,1,1,1
2020-01-16 12:24:02.000,0,1,1
2020-01-16 12:30:24.000,0,0,1
2020-01-16 12:30:25.500,0,1,1
2020-01-16 12:24:52.500,1,1,1
2020-01-16 12:24:17.500,0,1,1
2020-01-16 12:30:36.500,0,1,1
2020-01-16 12:23:49.000,0,0,1
2020-01-16 12:25:49.740,0,0,1
2019-11-15 16:32:22.740,0,1,2
2019-11-15 16:31:21.000,0,1,2
2019-11-15 16:31:39.740,1,1,2
2019-11-15 16:32:53.240,1,0,2
2019-11-15 16:34:43.740,0,1,2
2019-11-15 16:35:01.000,0,1,2
2019-11-15 16:33:43.740,0,1,2
2019-11-15 16:35:35.500,1,0,2
2019-11-15 16:33:27.500,0,1,2
2019-11-15 16:32:20.240,0,1,2
